office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,31,Under Votes,,county,Grand Totals,310
State Representative,31,Total,,county,Grand Totals,12040
State Representative,32,Steven F. Lukan,,county,Delaware,4196
State Representative,32,Write-in,,county,Delaware,26
State Representative,32,Over Votes,,county,Delaware,0
State Representative,32,Under Votes,,county,Delaware,855
State Representative,32,Total,,county,Delaware,5077
State Representative,32,Steven F. Lukan,,county,Dubuque,5723
State Representative,32,Write-in,,county,Dubuque,52
State Representative,32,Over Votes,,county,Dubuque,0
State Representative,32,Under Votes,,county,Dubuque,1720
State Representative,32,Total,,county,Dubuque,7495
State Representative,32,Steven F. Lukan,,county,Grand Totals,9919
State Representative,32,Write-in,,county,Grand Totals,78
State Representative,32,Over Votes,,county,Grand Totals,0
State Representative,32,Under Votes,,county,Grand Totals,2575
State Representative,32,Total,,county,Grand Totals,12572
State Representative,33,Kirsten Running-Marquardt,,county,Linn,5364
State Representative,33,Josh Thurston,,county,Linn,3067
State Representative,33,Write-in,,county,Linn,11
State Representative,33,Over Votes,,county,Linn,1
State Representative,33,Under Votes,,county,Linn,462
State Representative,33,Total,,county,Linn,8905
State Representative,33,Kirsten Running-Marquardt,,county,Grand Totals,5364
State Representative,33,Josh Thurston,,county,Grand Totals,3067
State Representative,33,Write-in,,county,Grand Totals,11
State Representative,33,Over Votes,,county,Grand Totals,1
State Representative,33,Under Votes,,county,Grand Totals,462
State Representative,33,Total,,county,Grand Totals,8905
State Representative,34,Todd Taylor,,county,Linn,5959
State Representative,34,Jim Burke,,county,Linn,4246
State Representative,34,Write-in,,county,Linn,18
State Representative,34,Over Votes,,county,Linn,4
State Representative,34,Under Votes,,county,Linn,544
State Representative,34,Total,,county,Linn,10771
State Representative,34,Todd Taylor,,county,Grand Totals,5959
State Representative,34,Jim Burke,,county,Grand Totals,4246
State Representative,34,Write-in,,county,Grand Totals,18
State Representative,34,Over Votes,,county,Grand Totals,4
State Representative,34,Under Votes,,county,Grand Totals,544
State Representative,34,Total,,county,Grand Totals,10771
State Representative,35,Kraig Paulsen,,county,Linn,10652
State Representative,35,Write-in,,county,Linn,159
State Representative,35,Over Votes,,county,Linn,1
State Representative,35,Under Votes,,county,Linn,3833
State Representative,35,Total,,county,Linn,14645
State Representative,35,Kraig Paulsen,,county,Grand Totals,10652
State Representative,35,Write-in,,county,Grand Totals,159
State Representative,35,Over Votes,,county,Grand Totals,1
State Representative,35,Under Votes,,county,Grand Totals,3833
State Representative,35,Total,,county,Grand Totals,14645
State Representative,36,Nick Wagner,,county,Linn,10574
State Representative,36,Write-in,,county,Linn,171
State Representative,36,Over Votes,,county,Linn,1
State Representative,36,Under Votes,,county,Linn,3872
State Representative,36,Total,,county,Linn,14618
State Representative,36,Nick Wagner,,county,Grand Totals,10574
State Representative,36,Write-in,,county,Grand Totals,171
State Representative,36,Over Votes,,county,Grand Totals,1
State Representative,36,Under Votes,,county,Grand Totals,3872
State Representative,36,Total,,county,Grand Totals,14618
State Representative,37,Mark J. Seidl,,county,Linn,5762
State Representative,37,Renee Schulte,,county,Linn,6836
State Representative,37,Write-in,,county,Linn,14
State Representative,37,Over Votes,,county,Linn,4
State Representative,37,Under Votes,,county,Linn,405
State Representative,37,Total,,county,Linn,13021
State Representative,37,Mark J. Seidl,,county,Grand Totals,5762
State Representative,37,Renee Schulte,,county,Grand Totals,6836
State Representative,37,Write-in,,county,Grand Totals,14
State Representative,37,Over Votes,,county,Grand Totals,4
State Representative,37,Under Votes,,county,Grand Totals,405
State Representative,37,Total,,county,Grand Totals,13021
State Representative,38,Tyler Olson,,county,Linn,7136
State Representative,38,Jason M. Marshall,,county,Linn,1410
State Representative,38,Write-in,,county,Linn,48
State Representative,38,Over Votes,,county,Linn,0
State Representative,38,Under Votes,,county,Linn,2199
State Representative,38,Total,,county,Linn,10793
State Representative,38,Tyler Olson,,county,Grand Totals,7136
State Representative,38,Jason M. Marshall,,county,Grand Totals,1410
State Representative,38,Write-in,,county,Grand Totals,48
State Representative,38,Over Votes,,county,Grand Totals,0
State Representative,38,Under Votes,,county,Grand Totals,2199
State Representative,38,Total,,county,Grand Totals,10793
State Representative,39,Dawn Pettengill,,county,Benton,7573
State Representative,39,Write-in,,county,Benton,149
State Representative,39,Over Votes,,county,Benton,0
State Representative,39,Under Votes,,county,Benton,2369
State Representative,39,Total,,county,Benton,10091
State Representative,39,Dawn Pettengill,,county,Iowa,983
State Representative,39,Write-in,,county,Iowa,14
State Representative,39,Over Votes,,county,Iowa,0
State Representative,39,Under Votes,,county,Iowa,414
State Representative,39,Total,,county,Iowa,1411
State Representative,39,Dawn Pettengill,,county,Grand Totals,8556
State Representative,39,Write-in,,county,Grand Totals,163
State Representative,39,Over Votes,,county,Grand Totals,0
State Representative,39,Under Votes,,county,Grand Totals,2783
State Representative,39,Total,,county,Grand Totals,11502
State Representative,40,Lance Horbach,,county,Grundy,4466
State Representative,40,Write-in,,county,Grundy,25
State Representative,40,Over Votes,,county,Grundy,0
State Representative,40,Under Votes,,county,Grundy,839
State Representative,40,Total,,county,Grundy,5330
State Representative,40,Lance Horbach,,county,Tama,4538
State Representative,40,Write-in,,county,Tama,151
State Representative,40,Over Votes,,county,Tama,0
State Representative,40,Under Votes,,county,Tama,1505
State Representative,40,Total,,county,Tama,6194
State Representative,40,Lance Horbach,,county,Grand Totals,9004
State Representative,40,Write-in,,county,Grand Totals,176
State Representative,40,Over Votes,,county,Grand Totals,0
State Representative,40,Under Votes,,county,Grand Totals,2344
State Representative,40,Total,,county,Grand Totals,11524
State Representative,41,Dan Kelley,,county,Jasper,5869
State Representative,41,Gabriel Swersie,,county,Jasper,5595
State Representative,41,Write-in,,county,Jasper,25
State Representative,41,Over Votes,,county,Jasper,2
State Representative,41,Under Votes,,county,Jasper,454
State Representative,41,Total,,county,Jasper,11945
State Representative,41,Dan Kelley,,county,Grand Totals,5869
State Representative,41,Gabriel Swersie,,county,Grand Totals,5595
State Representative,41,Write-in,,county,Grand Totals,25
State Representative,41,Over Votes,,county,Grand Totals,2
State Representative,41,Under Votes,,county,Grand Totals,454
State Representative,41,Total,,county,Grand Totals,11945
State Representative,42,Geri D. Huser,,county,Jasper,1015
State Representative,42,Kim Pearson,,county,Jasper,1030
State Representative,42,Dan Nieland,,county,Jasper,82
State Representative,42,Write-in,,county,Jasper,2
State Representative,42,Over Votes,,county,Jasper,1
State Representative,42,Under Votes,,county,Jasper,67
State Representative,42,Total,,county,Jasper,2197
State Representative,42,Geri D. Huser,,county,Polk,5834
State Representative,42,Kim Pearson,,county,Polk,5945
State Representative,42,Dan Nieland,,county,Polk,440
State Representative,42,Write-in,,county,Polk,13
State Representative,42,Over Votes,,county,Polk,5
State Representative,42,Under Votes,,county,Polk,314
State Representative,42,Total,,county,Polk,12551
State Representative,42,Geri D. Huser,,county,Grand Totals,6849
State Representative,42,Kim Pearson,,county,Grand Totals,6975
State Representative,42,Dan Nieland,,county,Grand Totals,522
State Representative,42,Write-in,,county,Grand Totals,15
State Representative,42,Over Votes,,county,Grand Totals,6
State Representative,42,Under Votes,,county,Grand Totals,381
State Representative,42,Total,,county,Grand Totals,14748
State Representative,43,Mark Smith,,county,Marshall,5089
State Representative,43,Jane A. Jech,,county,Marshall,4786
State Representative,43,Write-in,,county,Marshall,10
State Representative,43,Over Votes,,county,Marshall,2
State Representative,43,Under Votes,,county,Marshall,157
State Representative,43,Total,,county,Marshall,10044
State Representative,43,Mark Smith,,county,Grand Totals,5089
State Representative,43,Jane A. Jech,,county,Grand Totals,4786
State Representative,43,Write-in,,county,Grand Totals,10
State Representative,43,Over Votes,,county,Grand Totals,2
State Representative,43,Under Votes,,county,Grand Totals,157
State Representative,43,Total,,county,Grand Totals,10044
State Representative,44,Mike Gerhart,,county,Franklin,7
State Representative,44,Annette Sweeney,,county,Franklin,13
State Representative,44,Write-in,,county,Franklin,0
State Representative,44,Over Votes,,county,Franklin,0
State Representative,44,Under Votes,,county,Franklin,0
State Representative,44,Total,,county,Franklin,20
State Representative,44,Mike Gerhart,,county,Hardin,1810
State Representative,44,Annette Sweeney,,county,Hardin,4776
State Representative,44,Write-in,,county,Hardin,9
State Representative,44,Over Votes,,county,Hardin,1
State Representative,44,Under Votes,,county,Hardin,129
State Representative,44,Total,,county,Hardin,6725
State Representative,44,Mike Gerhart,,county,Marshall,1632
State Representative,44,Annette Sweeney,,county,Marshall,2595
State Representative,44,Write-in,,county,Marshall,8
State Representative,44,Over Votes,,county,Marshall,0
State Representative,44,Under Votes,,county,Marshall,171
State Representative,44,Total,,county,Marshall,4406
State Representative,44,Mike Gerhart,,county,Grand Totals,3449
State Representative,44,Annette Sweeney,,county,Grand Totals,7384
State Representative,44,Write-in,,county,Grand Totals,17
State Representative,44,Over Votes,,county,Grand Totals,1
State Representative,44,Under Votes,,county,Grand Totals,300
State Representative,44,Total,,county,Grand Totals,11151
State Representative,45,Beth Wessel-Kroeschell,,county,Story,4396
State Representative,45,Karin Sevde,,county,Story,3389
State Representative,45,Write-in,,county,Story,15
State Representative,45,Over Votes,,county,Story,0
State Representative,45,Under Votes,,county,Story,514
State Representative,45,Total,,county,Story,8314
State Representative,45,Beth Wessel-Kroeschell,,county,Grand Totals,4396
State Representative,45,Karin Sevde,,county,Grand Totals,3389
State Representative,45,Write-in,,county,Grand Totals,15
State Representative,45,Over Votes,,county,Grand Totals,0
State Representative,45,Under Votes,,county,Grand Totals,514
State Representative,45,Total,,county,Grand Totals,8314
State Representative,46,Lisa Heddens,,county,Boone,974
State Representative,46,Chad R. Steenhoek,,county,Boone,858
State Representative,46,Tyler Pauly,,county,Boone,43
State Representative,46,Write-in,,county,Boone,0
State Representative,46,Over Votes,,county,Boone,0
State Representative,46,Under Votes,,county,Boone,79
State Representative,46,Total,,county,Boone,1954
State Representative,46,Lisa Heddens,,county,Story,7028
State Representative,46,Chad R. Steenhoek,,county,Story,4992
State Representative,46,Tyler Pauly,,county,Story,307
State Representative,46,Write-in,,county,Story,1
State Representative,46,Over Votes,,county,Story,1
State Representative,46,Under Votes,,county,Story,418
State Representative,46,Total,,county,Story,12747
State Representative,46,Lisa Heddens,,county,Grand Totals,8002
State Representative,46,Chad R. Steenhoek,,county,Grand Totals,5850
State Representative,46,Tyler Pauly,,county,Grand Totals,350
State Representative,46,Write-in,,county,Grand Totals,1
State Representative,46,Over Votes,,county,Grand Totals,1
State Representative,46,Under Votes,,county,Grand Totals,497
State Representative,46,Total,,county,Grand Totals,14701
State Representative,47,Roger Huston,,county,Boone,199
State Representative,47,Ralph Watts,,county,Boone,203
State Representative,47,Write-in,,county,Boone,0
State Representative,47,Over Votes,,county,Boone,0
State Representative,47,Under Votes,,county,Boone,30
State Representative,47,Total,,county,Boone,432
State Representative,47,Roger Huston,,county,Dallas,6500
State Representative,47,Ralph Watts,,county,Dallas,13460
State Representative,47,Write-in,,county,Dallas,28
State Representative,47,Over Votes,,county,Dallas,2
State Representative,47,Under Votes,,county,Dallas,1368
State Representative,47,Total,,county,Dallas,21358
State Representative,47,Roger Huston,,county,Grand Totals,6699
State Representative,47,Ralph Watts,,county,Grand Totals,13663
State Representative,47,Write-in,,county,Grand Totals,28
State Representative,47,Over Votes,,county,Grand Totals,2
State Representative,47,Under Votes,,county,Grand Totals,1398
State Representative,47,Total,,county,Grand Totals,21790
State Representative,48,Donovan Olson,,county,Boone,4021
State Representative,48,Chip Baltimore,,county,Boone,4314
State Representative,48,Write-in,,county,Boone,10
State Representative,48,Over Votes,,county,Boone,0
State Representative,48,Under Votes,,county,Boone,159
State Representative,48,Total,,county,Boone,8504
State Representative,48,Donovan Olson,,county,Dallas,1340
State Representative,48,Chip Baltimore,,county,Dallas,1070
State Representative,48,Write-in,,county,Dallas,4
State Representative,48,Over Votes,,county,Dallas,1
State Representative,48,Under Votes,,county,Dallas,69
State Representative,48,Total,,county,Dallas,2484
State Representative,48,Donovan Olson,,county,Grand Totals,5361
State Representative,48,Chip Baltimore,,county,Grand Totals,5384
State Representative,48,Write-in,,county,Grand Totals,14
State Representative,48,Over Votes,,county,Grand Totals,1
State Representative,48,Under Votes,,county,Grand Totals,228
State Representative,48,Total,,county,Grand Totals,10988
State Representative,49,Helen Miller,,county,Webster,4857
State Representative,49,Matt Alcazar,,county,Webster,4512
State Representative,49,Write-in,,county,Webster,10
State Representative,49,Over Votes,,county,Webster,3
State Representative,49,Under Votes,,county,Webster,147
State Representative,49,Total,,county,Webster,9529
State Representative,49,Helen Miller,,county,Grand Totals,4857
State Representative,49,Matt Alcazar,,county,Grand Totals,4512
State Representative,49,Write-in,,county,Grand Totals,10
State Representative,49,Over Votes,,county,Grand Totals,3
State Representative,49,Under Votes,,county,Grand Totals,147
State Representative,49,Total,,county,Grand Totals,9529
State Representative,50,David Tjepkes,,county,Calhoun,3262
State Representative,50,Write-in,,county,Calhoun,29
State Representative,50,Over Votes,,county,Calhoun,0
State Representative,50,Under Votes,,county,Calhoun,782
State Representative,50,Total,,county,Calhoun,4073
State Representative,50,David Tjepkes,,county,Greene,2967
State Representative,50,Write-in,,county,Greene,22
State Representative,50,Over Votes,,county,Greene,0
State Representative,50,Under Votes,,county,Greene,852
State Representative,50,Total,,county,Greene,3841
State Representative,50,David Tjepkes,,county,Webster,2064
State Representative,50,Write-in,,county,Webster,14
State Representative,50,Over Votes,,county,Webster,0
State Representative,50,Under Votes,,county,Webster,381
State Representative,50,Total,,county,Webster,2459
State Representative,50,David Tjepkes,,county,Grand Totals,8293
State Representative,50,Write-in,,county,Grand Totals,65
State Representative,50,Over Votes,,county,Grand Totals,0
State Representative,50,Under Votes,,county,Grand Totals,2015
State Representative,50,Total,,county,Grand Totals,10373
State Representative,51,Dan Muhlbauer,,county,Carroll,4970
State Representative,51,Daniel D. Dirkx,,county,Carroll,3224
State Representative,51,Write-in,,county,Carroll,55
State Representative,51,Over Votes,,county,Carroll,1
State Representative,51,Under Votes,,county,Carroll,193
State Representative,51,Total,,county,Carroll,8443
State Representative,51,Dan Muhlbauer,,county,Crawford,998
State Representative,51,Daniel D. Dirkx,,county,Crawford,737
State Representative,51,Write-in,,county,Crawford,3
State Representative,51,Over Votes,,county,Crawford,0
State Representative,51,Under Votes,,county,Crawford,42
State Representative,51,Total,,county,Crawford,1780
State Representative,51,Dan Muhlbauer,,county,Sac,442
State Representative,51,Daniel D. Dirkx,,county,Sac,549
State Representative,51,Write-in,,county,Sac,5
State Representative,51,Over Votes,,county,Sac,0
State Representative,51,Under Votes,,county,Sac,22
State Representative,51,Total,,county,Sac,1018
State Representative,51,Dan Muhlbauer,,county,Grand Totals,6410
State Representative,51,Daniel D. Dirkx,,county,Grand Totals,4510
State Representative,51,Write-in,,county,Grand Totals,63
State Representative,51,Over Votes,,county,Grand Totals,1
State Representative,51,Under Votes,,county,Grand Totals,257
State Representative,51,Total,,county,Grand Totals,11241
State Representative,52,Danuta Hutchins,,county,Buena Vista,1455
State Representative,52,Gary Worthan,,county,Buena Vista,4026
State Representative,52,Write-in,,county,Buena Vista,7
State Representative,52,Over Votes,,county,Buena Vista,1
State Representative,52,Under Votes,,county,Buena Vista,180
State Representative,52,Total,,county,Buena Vista,5669
State Representative,52,Danuta Hutchins,,county,Sac,720
State Representative,52,Gary Worthan,,county,Sac,2050
State Representative,52,Write-in,,county,Sac,3
State Representative,52,Over Votes,,county,Sac,0
State Representative,52,Under Votes,,county,Sac,193
State Representative,52,Total,,county,Sac,2966
State Representative,52,Danuta Hutchins,,county,Grand Totals,2175
State Representative,52,Gary Worthan,,county,Grand Totals,6076
State Representative,52,Write-in,,county,Grand Totals,10
State Representative,52,Over Votes,,county,Grand Totals,1
State Representative,52,Under Votes,,county,Grand Totals,373
State Representative,52,Total,,county,Grand Totals,8635
State Representative,53,Daniel Huseman,,county,Cherokee,3832
State Representative,53,Write-in,,county,Cherokee,27
State Representative,53,Over Votes,,county,Cherokee,0
State Representative,53,Under Votes,,county,Cherokee,927
State Representative,53,Total,,county,Cherokee,4786
State Representative,53,Daniel Huseman,,county,Plymouth,2167
State Representative,53,Write-in,,county,Plymouth,19
State Representative,53,Over Votes,,county,Plymouth,0
State Representative,53,Under Votes,,county,Plymouth,564
State Representative,53,Total,,county,Plymouth,2750
State Representative,53,Daniel Huseman,,county,Woodbury,2903
State Representative,53,Write-in,,county,Woodbury,24
State Representative,53,Over Votes,,county,Woodbury,0
State Representative,53,Under Votes,,county,Woodbury,973
State Representative,53,Total,,county,Woodbury,3900
State Representative,53,Daniel Huseman,,county,Grand Total,8902
State Representative,53,Write-in,,county,Grand Total,70
State Representative,53,Over Votes,,county,Grand Total,0
State Representative,53,Under Votes,,county,Grand Total,2464
State Representative,53,Total,,county,Grand Total,11436
State Representative,54,Carlos Venable-Ridley,,county,Woodbury,3136
State Representative,54,Ron Jorgensen,,county,Woodbury,6345
State Representative,54,Write-in,,county,Woodbury,8
State Representative,54,Over Votes,,county,Woodbury,2
State Representative,54,Under Votes,,county,Woodbury,270
State Representative,54,Total,,county,Woodbury,9761
State Representative,54,Carlos Venable-Ridley,,county,Grand Totals,3136
State Representative,54,Ron Jorgensen,,county,Grand Totals,6345
State Representative,54,Write-in,,county,Grand Totals,8
State Representative,54,Over Votes,,county,Grand Totals,2
State Representative,54,Under Votes,,county,Grand Totals,270
State Representative,54,Total,,county,Grand Totals,9761
State Representative,55,Jason Schultz,,county,Crawford,2670
State Representative,55,Write-in,,county,Crawford,25
State Representative,55,Over Votes,,county,Crawford,0
State Representative,55,Under Votes,,county,Crawford,788
State Representative,55,Total,,county,Crawford,3483
State Representative,55,Jason Schultz,,county,Ida,2220
State Representative,55,Write-in,,county,Ida,16
State Representative,55,Over Votes,,county,Ida,0
State Representative,55,Under Votes,,county,Ida,472
State Representative,55,Total,,county,Ida,2708
State Representative,55,Jason Schultz,,county,Monona,652
State Representative,55,Write-in,,county,Monona,2
State Representative,55,Over Votes,,county,Monona,0
State Representative,55,Under Votes,,county,Monona,257
State Representative,55,Total,,county,Monona,911
State Representative,55,Jason Schultz,,county,Woodbury,1767
State Representative,55,Write-in,,county,Woodbury,17
State Representative,55,Over Votes,,county,Woodbury,0
State Representative,55,Under Votes,,county,Woodbury,663
State Representative,55,Total,,county,Woodbury,2447
State Representative,55,Jason Schultz,,county,Grand Totals,7309
State Representative,55,Write-in,,county,Grand Totals,60
State Representative,55,Over Votes,,county,Grand Totals,0
State Representative,55,Under Votes,,county,Grand Totals,2180
State Representative,55,Total,,county,Grand Totals,9549
State Representative,56,Matt W. Windschitl,,county,Harrison,4104
State Representative,56,Write-in,,county,Harrison,84
State Representative,56,Over Votes,,county,Harrison,0
State Representative,56,Under Votes,,county,Harrison,1175
State Representative,56,Total,,county,Harrison,5363
State Representative,56,Matt W. Windschitl,,county,Monona,2054
State Representative,56,Write-in,,county,Monona,26
State Representative,56,Over Votes,,county,Monona,0
State Representative,56,Under Votes,,county,Monona,614
State Representative,56,Total,,county,Monona,2694
State Representative,56,Matt W. Windschitl,,county,Pottawattamie,1696
State Representative,56,Write-in,,county,Pottawattamie,24
State Representative,56,Over Votes,,county,Pottawattamie,0
State Representative,56,Under Votes,,county,Pottawattamie,632
State Representative,56,Total,,county,Pottawattamie,2352
State Representative,56,Matt W. Windschitl,,county,Grand Totals,7854
State Representative,56,Write-in,,county,Grand Totals,134
State Representative,56,Over Votes,,county,Grand Totals,0
State Representative,56,Under Votes,,county,Grand Totals,2421
State Representative,56,Total,,county,Grand Totals,10409
State Representative,57,Jack Drake,,county,Cass,3431
State Representative,57,Write-in,,county,Cass,30
State Representative,57,Over Votes,,county,Cass,0
State Representative,57,Under Votes,,county,Cass,854
State Representative,57,Total,,county,Cass,4315
State Representative,57,Jack Drake,,county,Pottawattamie,1103
State Representative,57,Write-in,,county,Pottawattamie,17
State Representative,57,Over Votes,,county,Pottawattamie,0
State Representative,57,Under Votes,,county,Pottawattamie,259
State Representative,57,Total,,county,Pottawattamie,1379
State Representative,57,Jack Drake,,county,Shelby,3283
State Representative,57,Write-in,,county,Shelby,49
State Representative,57,Over Votes,,county,Shelby,0
State Representative,57,Under Votes,,county,Shelby,883
State Representative,57,Total,,county,Shelby,4215
State Representative,57,Jack Drake,,county,Grand Totals,7817
State Representative,57,Write-in,,county,Grand Totals,96
State Representative,57,Over Votes,,county,Grand Totals,0
State Representative,57,Under Votes,,county,Grand Totals,1996
State Representative,57,Total,,county,Grand Totals,9909
State Representative,58,Clel Baudler,,county,Adair,2157
State Representative,58,Dallas Ford,,county,Adair,653
State Representative,58,Write-in,,county,Adair,10
State Representative,58,Over Votes,,county,Adair,1
State Representative,58,Under Votes,,county,Adair,301
State Representative,58,Total,,county,Adair,3122
State Representative,58,Clel Baudler,,county,Audubon,1754
State Representative,58,Dallas Ford,,county,Audubon,432
State Representative,58,Write-in,,county,Audubon,8
State Representative,58,Over Votes,,county,Audubon,0
State Representative,58,Under Votes,,county,Audubon,604
State Representative,58,Total,,county,Audubon,2798
State Representative,58,Clel Baudler,,county,Cass,698
State Representative,58,Dallas Ford,,county,Cass,156
State Representative,58,Write-in,,county,Cass,0
State Representative,58,Over Votes,,county,Cass,0
State Representative,58,Under Votes,,county,Cass,125
State Representative,58,Total,,county,Cass,979
State Representative,58,Clel Baudler,,county,Guthrie,3138
State Representative,58,Dallas Ford,,county,Guthrie,841
State Representative,58,Write-in,,county,Guthrie,8
State Representative,58,Over Votes,,county,Guthrie,2
State Representative,58,Under Votes,,county,Guthrie,628
State Representative,58,Total,,county,Guthrie,4617
State Representative,58,Clel Baudler,,county,Grand Totals,7747
State Representative,58,Dallas Ford,,county,Grand Totals,2082
State Representative,58,Write-in,,county,Grand Totals,26
State Representative,58,Over Votes,,county,Grand Totals,3
State Representative,58,Under Votes,,county,Grand Totals,1658
State Representative,58,Total,,county,Grand Totals,11516
State Representative,59,Andrew McDowell,,county,Polk,5510
State Representative,59,Chris Hagenow,,county,Polk,7650
State Representative,59,Write-in,,county,Polk,15
State Representative,59,Over Votes,,county,Polk,3
State Representative,59,Under Votes,,county,Polk,689
State Representative,59,Total,,county,Polk,13867
State Representative,59,Andrew McDowell,,county,Grand Totals,5510
State Representative,59,Chris Hagenow,,county,Grand Totals,7650
State Representative,59,Write-in,,county,Grand Totals,15
State Representative,59,Over Votes,,county,Grand Totals,3
State Representative,59,Under Votes,,county,Grand Totals,689
State Representative,59,Total,,county,Grand Totals,13867
State Representative,60,Alan R. Koslow,,county,Polk,4333
State Representative,60,Peter Cownie,,county,Polk,7761
State Representative,60,Write-in,,county,Polk,15
State Representative,60,Over Votes,,county,Polk,6
State Representative,60,Under Votes,,county,Polk,624
State Representative,60,Total,,county,Polk,12739
State Representative,60,Alan R. Koslow,,county,Grand Totals,4333
State Representative,60,Peter Cownie,,county,Grand Totals,7761
State Representative,60,Write-in,,county,Grand Totals,15
State Representative,60,Over Votes,,county,Grand Totals,6
State Representative,60,Under Votes,,county,Grand Totals,624
State Representative,60,Total,,county,Grand Totals,12739
State Representative,61,Jo Oldson,,county,Polk,7943
State Representative,61,Darlene Blake,,county,Polk,4274
State Representative,61,Write-in,,county,Polk,15
State Representative,61,Over Votes,,county,Polk,4
State Representative,61,Under Votes,,county,Polk,635
State Representative,61,Total,,county,Polk,12871
State Representative,61,Jo Oldson,,county,Grand Totals,7943
State Representative,61,Darlene Blake,,county,Grand Totals,4274
State Representative,61,Write-in,,county,Grand Totals,15
State Representative,61,Over Votes,,county,Grand Totals,4
State Representative,61,Under Votes,,county,Grand Totals,635
State Representative,61,Total,,county,Grand Totals,12871
State Representative,62,Bruce Hunter,,county,Polk,5661
State Representative,62,Write-in,,county,Polk,159
State Representative,62,Over Votes,,county,Polk,5
State Representative,62,Under Votes,,county,Polk,2622
State Representative,62,Total,,county,Polk,8447
State Representative,62,Bruce Hunter,,county,Grand Totals,5661
State Representative,62,Write-in,,county,Grand Totals,159
State Representative,62,Over Votes,,county,Grand Totals,5
State Representative,62,Under Votes,,county,Grand Totals,2622
State Representative,62,Total,,county,Grand Totals,8447
State Representative,63,John E. Sachs,,county,Polk,5227
State Representative,63,Scott Raecker,,county,Polk,9543
State Representative,63,Write-in,,county,Polk,23
State Representative,63,Over Votes,,county,Polk,2
State Representative,63,Under Votes,,county,Polk,795
State Representative,63,Total,,county,Polk,15590
State Representative,63,John E. Sachs,,county,Grand Totals,5227
State Representative,63,Scott Raecker,,county,Grand Totals,9543
State Representative,63,Write-in,,county,Grand Totals,23
State Representative,63,Over Votes,,county,Grand Totals,2
State Representative,63,Under Votes,,county,Grand Totals,795
State Representative,63,Total,,county,Grand Totals,15590
State Representative,64,Janet Petersen,,county,Polk,6689
State Representative,64,Dan Kennedy,,county,Polk,3626
State Representative,64,Vicki Stogdill,,county,Polk,1490
State Representative,64,Write-in,,county,Polk,7
State Representative,64,Over Votes,,county,Polk,11
State Representative,64,Under Votes,,county,Polk,553
State Representative,64,Total,,county,Polk,12376
State Representative,64,Janet Petersen,,county,Grand Totals,6689
State Representative,64,Dan Kennedy,,county,Grand Totals,3626
State Representative,64,Vicki Stogdill,,county,Grand Totals,1490
State Representative,64,Write-in,,county,Grand Totals,7
State Representative,64,Over Votes,,county,Grand Totals,11
State Representative,64,Under Votes,,county,Grand Totals,553
State Representative,64,Total,,county,Grand Totals,12376
State Representative,65,Ruth Ann Gaines,,county,Polk,4887
State Representative,65,Gary L. Jordan,,county,Polk,2358
State Representative,65,Write-in,,county,Polk,25
State Representative,65,Over Votes,,county,Polk,3
State Representative,65,Under Votes,,county,Polk,439
State Representative,65,Total,,county,Polk,7712
State Representative,65,Ruth Ann Gaines,,county,Grand Totals,4887
State Representative,65,Gary L. Jordan,,county,Grand Totals,2358
State Representative,65,Write-in,,county,Grand Totals,25
State Representative,65,Over Votes,,county,Grand Totals,3
State Representative,65,Under Votes,,county,Grand Totals,439
State Representative,65,Total,,county,Grand Totals,7712
State Representative,66,Ako Abdul-Samad,,county,Polk,4646
State Representative,66,Write-in,,county,Polk,216
State Representative,66,Over Votes,,county,Polk,3
State Representative,66,Under Votes,,county,Polk,1731
State Representative,66,Total,,county,Polk,6596
State Representative,66,Ako Abdul-Samad,,county,Grand Totals,4646
State Representative,66,Write-in,,county,Grand Totals,216
State Representative,66,Over Votes,,county,Grand Totals,3
State Representative,66,Under Votes,,county,Grand Totals,1731
State Representative,66,Total,,county,Grand Totals,6596
State Representative,67,Kevin McCarthy,,county,Polk,6226
State Representative,67,Jeremy L. Walters,,county,Polk,4173
State Representative,67,Write-in,,county,Polk,20
State Representative,67,Over Votes,,county,Polk,3
State Representative,67,Under Votes,,county,Polk,506
State Representative,67,Total,,county,Polk,10928
State Representative,67,Kevin McCarthy,,county,Grand Totals,6226
State Representative,67,Jeremy L. Walters,,county,Grand Totals,4173
State Representative,67,Write-in,,county,Grand Totals,20
State Representative,67,Over Votes,,county,Grand Totals,3
State Representative,67,Under Votes,,county,Grand Totals,506
State Representative,67,Total,,county,Grand Totals,10928
State Representative,68,Rick L. Olson,,county,Polk,5747
State Representative,68,Dave Dicks,,county,Polk,3309
State Representative,68,Write-in,,county,Polk,18
State Representative,68,Over Votes,,county,Polk,4
State Representative,68,Under Votes,,county,Polk,475
State Representative,68,Total,,county,Polk,9553
State Representative,68,Rick L. Olson,,county,Grand Totals,5747
State Representative,68,Dave Dicks,,county,Grand Totals,3309
State Representative,68,Write-in,,county,Grand Totals,18
State Representative,68,Over Votes,,county,Grand Totals,4
State Representative,68,Under Votes,,county,Grand Totals,475
State Representative,68,Total,,county,Grand Totals,9553
State Representative,69,Erik Helland,,county,Polk,14681
State Representative,69,Write-in,,county,Polk,225
State Representative,69,Over Votes,,county,Polk,0
State Representative,69,Under Votes,,county,Polk,6455
State Representative,69,Total,,county,Polk,21361
