office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senator,,John Heiderscheit,,county,Pocahontas,67
U.S. Senator,,Write-in,,county,Pocahontas,1
U.S. Senator,,Over Votes,,county,Pocahontas,0
U.S. Senator,,Under Votes,,county,Pocahontas,60
U.S. Senator,,Total,,county,Pocahontas,3078
U.S. Senator,,Roxanne Conlin,,county,Polk,61170
U.S. Senator,,Chuck Grassley,,county,Polk,96219
U.S. Senator,,John Heiderscheit,,county,Polk,3009
U.S. Senator,,Write-in,,county,Polk,184
U.S. Senator,,Over Votes,,county,Polk,60
U.S. Senator,,Under Votes,,county,Polk,1516
U.S. Senator,,Total,,county,Polk,162158
U.S. Senator,,Roxanne Conlin,,county,Pottawattamie,7907
U.S. Senator,,Chuck Grassley,,county,Pottawattamie,17916
U.S. Senator,,John Heiderscheit,,county,Pottawattamie,671
U.S. Senator,,Write-in,,county,Pottawattamie,40
U.S. Senator,,Over Votes,,county,Pottawattamie,12
U.S. Senator,,Under Votes,,county,Pottawattamie,377
U.S. Senator,,Total,,county,Pottawattamie,26923
U.S. Senator,,Roxanne Conlin,,county,Poweshiek,2746
U.S. Senator,,Chuck Grassley,,county,Poweshiek,4594
U.S. Senator,,John Heiderscheit,,county,Poweshiek,130
U.S. Senator,,Write-in,,county,Poweshiek,4
U.S. Senator,,Over Votes,,county,Poweshiek,0
U.S. Senator,,Under Votes,,county,Poweshiek,79
U.S. Senator,,Total,,county,Poweshiek,7553
U.S. Senator,,Roxanne Conlin,,county,Ringgold,552
U.S. Senator,,Chuck Grassley,,county,Ringgold,1537
U.S. Senator,,John Heiderscheit,,county,Ringgold,46
U.S. Senator,,Write-in,,county,Ringgold,0
U.S. Senator,,Over Votes,,county,Ringgold,0
U.S. Senator,,Under Votes,,county,Ringgold,42
U.S. Senator,,Total,,county,Ringgold,2177
U.S. Senator,,Roxanne Conlin,,county,Sac,815
U.S. Senator,,Chuck Grassley,,county,Sac,3035
U.S. Senator,,John Heiderscheit,,county,Sac,77
U.S. Senator,,Write-in,,county,Sac,5
U.S. Senator,,Over Votes,,county,Sac,0
U.S. Senator,,Under Votes,,county,Sac,52
U.S. Senator,,Total,,county,Sac,3984
U.S. Senator,,Roxanne Conlin,,county,Scott,21592
U.S. Senator,,Chuck Grassley,,county,Scott,33050
U.S. Senator,,John Heiderscheit,,county,Scott,1583
U.S. Senator,,Write-in,,county,Scott,33
U.S. Senator,,Over Votes,,county,Scott,8
U.S. Senator,,Under Votes,,county,Scott,727
U.S. Senator,,Total,,county,Scott,56993
U.S. Senator,,Roxanne Conlin,,county,Shelby,885
U.S. Senator,,Chuck Grassley,,county,Shelby,3166
U.S. Senator,,John Heiderscheit,,county,Shelby,94
U.S. Senator,,Write-in,,county,Shelby,2
U.S. Senator,,Over Votes,,county,Shelby,1
U.S. Senator,,Under Votes,,county,Shelby,72
U.S. Senator,,Total,,county,Shelby,4220
U.S. Senator,,Roxanne Conlin,,county,Sioux,973
U.S. Senator,,Chuck Grassley,,county,Sioux,11677
U.S. Senator,,John Heiderscheit,,county,Sioux,129
U.S. Senator,,Write-in,,county,Sioux,6
U.S. Senator,,Over Votes,,county,Sioux,0
U.S. Senator,,Under Votes,,county,Sioux,105
U.S. Senator,,Total,,county,Sioux,12890
U.S. Senator,,Roxanne Conlin,,county,Story,12029
U.S. Senator,,Chuck Grassley,,county,Story,19430
U.S. Senator,,John Heiderscheit,,county,Story,788
U.S. Senator,,Write-in,,county,Story,31
U.S. Senator,,Over Votes,,county,Story,7
U.S. Senator,,Under Votes,,county,Story,387
U.S. Senator,,Total,,county,Story,32672
U.S. Senator,,Roxanne Conlin,,county,Tama,2023
U.S. Senator,,Chuck Grassley,,county,Tama,4323
U.S. Senator,,John Heiderscheit,,county,Tama,148
U.S. Senator,,Write-in,,county,Tama,2
U.S. Senator,,Over Votes,,county,Tama,1
U.S. Senator,,Under Votes,,county,Tama,64
U.S. Senator,,Total,,county,Tama,6561
U.S. Senator,,Roxanne Conlin,,county,Taylor,581
U.S. Senator,,Chuck Grassley,,county,Taylor,1866
U.S. Senator,,John Heiderscheit,,county,Taylor,57
U.S. Senator,,Write-in,,county,Taylor,0
U.S. Senator,,Over Votes,,county,Taylor,0
U.S. Senator,,Under Votes,,county,Taylor,106
U.S. Senator,,Total,,county,Taylor,2610
U.S. Senator,,Roxanne Conlin,,county,Union,1401
U.S. Senator,,Chuck Grassley,,county,Union,3257
U.S. Senator,,John Heiderscheit,,county,Union,109
U.S. Senator,,Write-in,,county,Union,4
U.S. Senator,,Over Votes,,county,Union,0
U.S. Senator,,Under Votes,,county,Union,61
U.S. Senator,,Total,,county,Union,4832
U.S. Senator,,Roxanne Conlin,,county,Van Buren,807
U.S. Senator,,Chuck Grassley,,county,Van Buren,1916
U.S. Senator,,John Heiderscheit,,county,Van Buren,115
U.S. Senator,,Write-in,,county,Van Buren,3
U.S. Senator,,Over Votes,,county,Van Buren,2
U.S. Senator,,Under Votes,,county,Van Buren,91
U.S. Senator,,Total,,county,Van Buren,2934
U.S. Senator,,Roxanne Conlin,,county,Wapello,5006
U.S. Senator,,Chuck Grassley,,county,Wapello,6308
U.S. Senator,,John Heiderscheit,,county,Wapello,349
U.S. Senator,,Write-in,,county,Wapello,13
U.S. Senator,,Over Votes,,county,Wapello,4
U.S. Senator,,Under Votes,,county,Wapello,316
U.S. Senator,,Total,,county,Wapello,11996
U.S. Senator,,Roxanne Conlin,,county,Warren,6429
U.S. Senator,,Chuck Grassley,,county,Warren,13273
U.S. Senator,,John Heiderscheit,,county,Warren,436
U.S. Senator,,Write-in,,county,Warren,14
U.S. Senator,,Over Votes,,county,Warren,4
U.S. Senator,,Under Votes,,county,Warren,225
U.S. Senator,,Total,,county,Warren,20381
U.S. Senator,,Roxanne Conlin,,county,Washington,2280
U.S. Senator,,Chuck Grassley,,county,Washington,6152
U.S. Senator,,John Heiderscheit,,county,Washington,231
U.S. Senator,,Write-in,,county,Washington,4
U.S. Senator,,Over Votes,,county,Washington,1
U.S. Senator,,Under Votes,,county,Washington,203
U.S. Senator,,Total,,county,Washington,8871
U.S. Senator,,Roxanne Conlin,,county,Wayne,582
U.S. Senator,,Chuck Grassley,,county,Wayne,1683
U.S. Senator,,John Heiderscheit,,county,Wayne,45
U.S. Senator,,Write-in,,county,Wayne,3
U.S. Senator,,Over Votes,,county,Wayne,0
U.S. Senator,,Under Votes,,county,Wayne,43
U.S. Senator,,Total,,county,Wayne,2356
U.S. Senator,,Roxanne Conlin,,county,Webster,4355
U.S. Senator,,Chuck Grassley,,county,Webster,8533
U.S. Senator,,John Heiderscheit,,county,Webster,218
U.S. Senator,,Write-in,,county,Webster,6
U.S. Senator,,Over Votes,,county,Webster,4
U.S. Senator,,Under Votes,,county,Webster,147
U.S. Senator,,Total,,county,Webster,13263
U.S. Senator,,Roxanne Conlin,,county,Winnebago,1236
U.S. Senator,,Chuck Grassley,,county,Winnebago,3062
U.S. Senator,,John Heiderscheit,,county,Winnebago,90
U.S. Senator,,Write-in,,county,Winnebago,1
U.S. Senator,,Over Votes,,county,Winnebago,0
U.S. Senator,,Under Votes,,county,Winnebago,82
U.S. Senator,,Total,,county,Winnebago,4471
U.S. Senator,,Roxanne Conlin,,county,Winneshiek,2766
U.S. Senator,,Chuck Grassley,,county,Winneshiek,5179
U.S. Senator,,John Heiderscheit,,county,Winneshiek,206
U.S. Senator,,Write-in,,county,Winneshiek,3
U.S. Senator,,Over Votes,,county,Winneshiek,0
U.S. Senator,,Under Votes,,county,Winneshiek,153
U.S. Senator,,Total,,county,Winneshiek,8307
U.S. Senator,,Roxanne Conlin,,county,Woodbury,9461
U.S. Senator,,Chuck Grassley,,county,Woodbury,20895
U.S. Senator,,John Heiderscheit,,county,Woodbury,621
U.S. Senator,,Write-in,,county,Woodbury,26
U.S. Senator,,Over Votes,,county,Woodbury,13
U.S. Senator,,Under Votes,,county,Woodbury,421
U.S. Senator,,Total,,county,Woodbury,31437
U.S. Senator,,Roxanne Conlin,,county,Worth,1067
U.S. Senator,,Chuck Grassley,,county,Worth,2046
U.S. Senator,,John Heiderscheit,,county,Worth,80
U.S. Senator,,Write-in,,county,Worth,0
U.S. Senator,,Over Votes,,county,Worth,0
U.S. Senator,,Under Votes,,county,Worth,32
U.S. Senator,,Total,,county,Worth,3225
U.S. Senator,,Roxanne Conlin,,county,Wright,1260
U.S. Senator,,Chuck Grassley,,county,Wright,3554
U.S. Senator,,John Heiderscheit,,county,Wright,73
U.S. Senator,,Write-in,,county,Wright,2
U.S. Senator,,Over Votes,,county,Wright,0
U.S. Senator,,Under Votes,,county,Wright,51
U.S. Senator,,Total,,county,Wright,4940
U.S. Senator,,Roxanne Conlin,,county,Grand Totals,371686
U.S. Senator,,Chuck Grassley,,county,Grand Totals,718215
U.S. Senator,,John Heiderscheit,,county,Grand Totals,25290
U.S. Senator,,Write-in,,county,Grand Totals,872
U.S. Senator,,Over Votes,,county,Grand Totals,309
U.S. Senator,,Under Votes,,county,Grand Totals,17057
U.S. Senator,,Total,,county,Grand Totals,1133429
