office,district,candidate,party,reporting_level,jurisdiction,votes
Auditor of State,,Total,,county,Muscatine,13429
Auditor of State,,Jon Murphy,,county,O'Brien,1124
Auditor of State,,David A. Vaudt,,county,O'Brien,4090
Auditor of State,,Write-in,,county,O'Brien,4
Auditor of State,,Over Votes,,county,O'Brien,0
Auditor of State,,Under Votes,,county,O'Brien,336
Auditor of State,,Total,,county,O'Brien,5554
Auditor of State,,Jon Murphy,,county,Osceola,458
Auditor of State,,David A. Vaudt,,county,Osceola,1761
Auditor of State,,Write-in,,county,Osceola,2
Auditor of State,,Over Votes,,county,Osceola,0
Auditor of State,,Under Votes,,county,Osceola,275
Auditor of State,,Total,,county,Osceola,2496
Auditor of State,,Jon Murphy,,county,Page,1276
Auditor of State,,David A. Vaudt,,county,Page,3405
Auditor of State,,Write-in,,county,Page,0
Auditor of State,,Over Votes,,county,Page,0
Auditor of State,,Under Votes,,county,Page,174
Auditor of State,,Total,,county,Page,4855
Auditor of State,,Jon Murphy,,county,Palo Alto,1520
Auditor of State,,David A. Vaudt,,county,Palo Alto,2095
Auditor of State,,Write-in,,county,Palo Alto,2
Auditor of State,,Over Votes,,county,Palo Alto,0
Auditor of State,,Under Votes,,county,Palo Alto,369
Auditor of State,,Total,,county,Palo Alto,3986
Auditor of State,,Jon Murphy,,county,Plymouth,2230
Auditor of State,,David A. Vaudt,,county,Plymouth,6075
Auditor of State,,Write-in,,county,Plymouth,2
Auditor of State,,Over Votes,,county,Plymouth,0
Auditor of State,,Under Votes,,county,Plymouth,588
Auditor of State,,Total,,county,Plymouth,8895
Auditor of State,,Jon Murphy,,county,Pocahontas,921
Auditor of State,,David A. Vaudt,,county,Pocahontas,1952
Auditor of State,,Write-in,,county,Pocahontas,1
Auditor of State,,Over Votes,,county,Pocahontas,0
Auditor of State,,Under Votes,,county,Pocahontas,204
Auditor of State,,Total,,county,Pocahontas,3078
Auditor of State,,Jon Murphy,,county,Polk,70859
Auditor of State,,David A. Vaudt,,county,Polk,82282
Auditor of State,,Write-in,,county,Polk,188
Auditor of State,,Over Votes,,county,Polk,38
Auditor of State,,Under Votes,,county,Polk,8791
Auditor of State,,Total,,county,Polk,162158
Auditor of State,,Jon Murphy,,county,Pottawattamie,9895
Auditor of State,,David A. Vaudt,,county,Pottawattamie,15301
Auditor of State,,Write-in,,county,Pottawattamie,30
Auditor of State,,Over Votes,,county,Pottawattamie,2
Auditor of State,,Under Votes,,county,Pottawattamie,1695
Auditor of State,,Total,,county,Pottawattamie,26923
Auditor of State,,Jon Murphy,,county,Poweshiek,3223
Auditor of State,,David A. Vaudt,,county,Poweshiek,3891
Auditor of State,,Write-in,,county,Poweshiek,2
Auditor of State,,Over Votes,,county,Poweshiek,0
Auditor of State,,Under Votes,,county,Poweshiek,437
Auditor of State,,Total,,county,Poweshiek,7553
Auditor of State,,Jon Murphy,,county,Ringgold,745
Auditor of State,,David A. Vaudt,,county,Ringgold,1259
Auditor of State,,Write-in,,county,Ringgold,1
Auditor of State,,Over Votes,,county,Ringgold,0
Auditor of State,,Under Votes,,county,Ringgold,172
Auditor of State,,Total,,county,Ringgold,2177
Auditor of State,,Jon Murphy,,county,Sac,1084
Auditor of State,,David A. Vaudt,,county,Sac,2580
Auditor of State,,Write-in,,county,Sac,3
Auditor of State,,Over Votes,,county,Sac,1
Auditor of State,,Under Votes,,county,Sac,316
Auditor of State,,Total,,county,Sac,3984
Auditor of State,,Jon Murphy,,county,Scott,25217
Auditor of State,,David A. Vaudt,,county,Scott,28629
Auditor of State,,Write-in,,county,Scott,49
Auditor of State,,Over Votes,,county,Scott,2
Auditor of State,,Under Votes,,county,Scott,3096
Auditor of State,,Total,,county,Scott,56993
Auditor of State,,Jon Murphy,,county,Shelby,1214
Auditor of State,,David A. Vaudt,,county,Shelby,2620
Auditor of State,,Write-in,,county,Shelby,2
Auditor of State,,Over Votes,,county,Shelby,0
Auditor of State,,Under Votes,,county,Shelby,380
Auditor of State,,Total,,county,Shelby,4216
Auditor of State,,Jon Murphy,,county,Sioux,1353
Auditor of State,,David A. Vaudt,,county,Sioux,10924
Auditor of State,,Write-in,,county,Sioux,6
Auditor of State,,Over Votes,,county,Sioux,0
Auditor of State,,Under Votes,,county,Sioux,607
Auditor of State,,Total,,county,Sioux,12890
Auditor of State,,Jon Murphy,,county,Story,13510
Auditor of State,,David A. Vaudt,,county,Story,16738
Auditor of State,,Write-in,,county,Story,26
Auditor of State,,Over Votes,,county,Story,1
Auditor of State,,Under Votes,,county,Story,2397
Auditor of State,,Total,,county,Story,32672
Auditor of State,,Jon Murphy,,county,Tama,2504
Auditor of State,,David A. Vaudt,,county,Tama,3686
Auditor of State,,Write-in,,county,Tama,4
Auditor of State,,Over Votes,,county,Tama,0
Auditor of State,,Under Votes,,county,Tama,367
Auditor of State,,Total,,county,Tama,6561
Auditor of State,,Jon Murphy,,county,Taylor,893
Auditor of State,,David A. Vaudt,,county,Taylor,1427
Auditor of State,,Write-in,,county,Taylor,1
Auditor of State,,Over Votes,,county,Taylor,0
Auditor of State,,Under Votes,,county,Taylor,289
Auditor of State,,Total,,county,Taylor,2610
Auditor of State,,Jon Murphy,,county,Union,1621
Auditor of State,,David A. Vaudt,,county,Union,2764
Auditor of State,,Write-in,,county,Union,6
Auditor of State,,Over Votes,,county,Union,0
Auditor of State,,Under Votes,,county,Union,441
Auditor of State,,Total,,county,Union,4832
Auditor of State,,Jon Murphy,,county,Van Buren,973
Auditor of State,,David A. Vaudt,,county,Van Buren,1743
Auditor of State,,Write-in,,county,Van Buren,5
Auditor of State,,Over Votes,,county,Van Buren,0
Auditor of State,,Under Votes,,county,Van Buren,213
Auditor of State,,Total,,county,Van Buren,2934
Auditor of State,,Jon Murphy,,county,Wapello,5700
Auditor of State,,David A. Vaudt,,county,Wapello,5559
Auditor of State,,Write-in,,county,Wapello,20
Auditor of State,,Over Votes,,county,Wapello,0
Auditor of State,,Under Votes,,county,Wapello,717
Auditor of State,,Total,,county,Wapello,11996
Auditor of State,,Jon Murphy,,county,Warren,7872
Auditor of State,,David A. Vaudt,,county,Warren,11306
Auditor of State,,Write-in,,county,Warren,20
Auditor of State,,Over Votes,,county,Warren,0
Auditor of State,,Under Votes,,county,Warren,1183
Auditor of State,,Total,,county,Warren,20381
Auditor of State,,Jon Murphy,,county,Washington,2925
Auditor of State,,David A. Vaudt,,county,Washington,5104
Auditor of State,,Write-in,,county,Washington,4
Auditor of State,,Over Votes,,county,Washington,0
Auditor of State,,Under Votes,,county,Washington,838
Auditor of State,,Total,,county,Washington,8871
Auditor of State,,Jon Murphy,,county,Wayne,791
Auditor of State,,David A. Vaudt,,county,Wayne,1441
Auditor of State,,Write-in,,county,Wayne,1
Auditor of State,,Over Votes,,county,Wayne,0
Auditor of State,,Under Votes,,county,Wayne,123
Auditor of State,,Total,,county,Wayne,2356
Auditor of State,,Jon Murphy,,county,Webster,5256
Auditor of State,,David A. Vaudt,,county,Webster,7210
Auditor of State,,Write-in,,county,Webster,5
Auditor of State,,Over Votes,,county,Webster,2
Auditor of State,,Under Votes,,county,Webster,790
Auditor of State,,Total,,county,Webster,13263
Auditor of State,,Jon Murphy,,county,Winnebago,1807
Auditor of State,,David A. Vaudt,,county,Winnebago,2462
Auditor of State,,Write-in,,county,Winnebago,3
Auditor of State,,Over Votes,,county,Winnebago,0
Auditor of State,,Under Votes,,county,Winnebago,199
Auditor of State,,Total,,county,Winnebago,4471
Auditor of State,,Jon Murphy,,county,Winneshiek,3647
Auditor of State,,David A. Vaudt,,county,Winneshiek,3939
Auditor of State,,Write-in,,county,Winneshiek,4
Auditor of State,,Over Votes,,county,Winneshiek,1
Auditor of State,,Under Votes,,county,Winneshiek,716
Auditor of State,,Total,,county,Winneshiek,8307
Auditor of State,,Jon Murphy,,county,Woodbury,12289
Auditor of State,,David A. Vaudt,,county,Woodbury,17320
Auditor of State,,Write-in,,county,Woodbury,23
Auditor of State,,Over Votes,,county,Woodbury,8
Auditor of State,,Under Votes,,county,Woodbury,1797
Auditor of State,,Total,,county,Woodbury,31437
Auditor of State,,Jon Murphy,,county,Worth,1561
Auditor of State,,David A. Vaudt,,county,Worth,1505
Auditor of State,,Write-in,,county,Worth,0
Auditor of State,,Over Votes,,county,Worth,0
Auditor of State,,Under Votes,,county,Worth,159
Auditor of State,,Total,,county,Worth,3225
Auditor of State,,Jon Murphy,,county,Wright,1556
Auditor of State,,David A. Vaudt,,county,Wright,3057
Auditor of State,,Write-in,,county,Wright,2
Auditor of State,,Over Votes,,county,Wright,1
Auditor of State,,Under Votes,,county,Wright,324
Auditor of State,,Total,,county,Wright,4940
Auditor of State,,Jon Murphy,,county,Grand Totals,460493
Auditor of State,,David A. Vaudt,,county,Grand Totals,597721
Auditor of State,,Write-in,,county,Grand Totals,924
Auditor of State,,Over Votes,,county,Grand Totals,121
Auditor of State,,Under Votes,,county,Grand Totals,74155
Auditor of State,,Total,,county,Grand Totals,1133414
Treasurer of State,,Michael L. Fitzgerald,,county,Adair,1512
Treasurer of State,,David D. Jamison,,county,Adair,1424
Treasurer of State,,Write-in,,county,Adair,0
Treasurer of State,,Over Votes,,county,Adair,1
Treasurer of State,,Under Votes,,county,Adair,185
Treasurer of State,,Total,,county,Adair,3122
Treasurer of State,,Michael L. Fitzgerald,,county,Adams,894
Treasurer of State,,David D. Jamison,,county,Adams,786
Treasurer of State,,Write-in,,county,Adams,2
Treasurer of State,,Over Votes,,county,Adams,0
Treasurer of State,,Under Votes,,county,Adams,98
Treasurer of State,,Total,,county,Adams,1780
Treasurer of State,,Michael L. Fitzgerald,,county,Allamakee,2462
Treasurer of State,,David D. Jamison,,county,Allamakee,2565
Treasurer of State,,Write-in,,county,Allamakee,4
Treasurer of State,,Over Votes,,county,Allamakee,0
Treasurer of State,,Under Votes,,county,Allamakee,372
Treasurer of State,,Total,,county,Allamakee,5403
Treasurer of State,,Michael L. Fitzgerald,,county,Appanoose,2148
Treasurer of State,,David D. Jamison,,county,Appanoose,2308
Treasurer of State,,Write-in,,county,Appanoose,0
Treasurer of State,,Over Votes,,county,Appanoose,0
Treasurer of State,,Under Votes,,county,Appanoose,206
Treasurer of State,,Total,,county,Appanoose,4662
Treasurer of State,,Michael L. Fitzgerald,,county,Audubon,1327
Treasurer of State,,David D. Jamison,,county,Audubon,1141
Treasurer of State,,Write-in,,county,Audubon,1
Treasurer of State,,Over Votes,,county,Audubon,1
Treasurer of State,,Under Votes,,county,Audubon,328
Treasurer of State,,Total,,county,Audubon,2798
Treasurer of State,,Michael L. Fitzgerald,,county,Benton,4838
Treasurer of State,,David D. Jamison,,county,Benton,4786
Treasurer of State,,Write-in,,county,Benton,6
Treasurer of State,,Over Votes,,county,Benton,0
Treasurer of State,,Under Votes,,county,Benton,461
Treasurer of State,,Total,,county,Benton,10091
Treasurer of State,,Michael L. Fitzgerald,,county,Black Hawk,25069
Treasurer of State,,David D. Jamison,,county,Black Hawk,18200
Treasurer of State,,Write-in,,county,Black Hawk,27
Treasurer of State,,Over Votes,,county,Black Hawk,6
Treasurer of State,,Under Votes,,county,Black Hawk,2359
Treasurer of State,,Total,,county,Black Hawk,45661
Treasurer of State,,Michael L. Fitzgerald,,county,Boone,5890
Treasurer of State,,David D. Jamison,,county,Boone,4533
Treasurer of State,,Write-in,,county,Boone,3
Treasurer of State,,Over Votes,,county,Boone,3
Treasurer of State,,Under Votes,,county,Boone,461
Treasurer of State,,Total,,county,Boone,10890
Treasurer of State,,Michael L. Fitzgerald,,county,Bremer,4848
Treasurer of State,,David D. Jamison,,county,Bremer,4560
Treasurer of State,,Write-in,,county,Bremer,3
Treasurer of State,,Over Votes,,county,Bremer,4
Treasurer of State,,Under Votes,,county,Bremer,501
Treasurer of State,,Total,,county,Bremer,9916
Treasurer of State,,Michael L. Fitzgerald,,county,Buchanan,4512
Treasurer of State,,David D. Jamison,,county,Buchanan,3143
Treasurer of State,,Write-in,,county,Buchanan,4
Treasurer of State,,Over Votes,,county,Buchanan,1
Treasurer of State,,Under Votes,,county,Buchanan,351
Treasurer of State,,Total,,county,Buchanan,8011
Treasurer of State,,Michael L. Fitzgerald,,county,Buena Vista,2492
Treasurer of State,,David D. Jamison,,county,Buena Vista,2870
Treasurer of State,,Write-in,,county,Buena Vista,3
Treasurer of State,,Over Votes,,county,Buena Vista,3
Treasurer of State,,Under Votes,,county,Buena Vista,301
Treasurer of State,,Total,,county,Buena Vista,5669
Treasurer of State,,Michael L. Fitzgerald,,county,Butler,2327
Treasurer of State,,David D. Jamison,,county,Butler,3130
Treasurer of State,,Write-in,,county,Butler,1
Treasurer of State,,Over Votes,,county,Butler,1
Treasurer of State,,Under Votes,,county,Butler,289
Treasurer of State,,Total,,county,Butler,5748
Treasurer of State,,Michael L. Fitzgerald,,county,Calhoun,1936
Treasurer of State,,David D. Jamison,,county,Calhoun,1915
Treasurer of State,,Write-in,,county,Calhoun,4
Treasurer of State,,Over Votes,,county,Calhoun,0
Treasurer of State,,Under Votes,,county,Calhoun,218
Treasurer of State,,Total,,county,Calhoun,4073
Treasurer of State,,Michael L. Fitzgerald,,county,Carroll,4421
Treasurer of State,,David D. Jamison,,county,Carroll,3074
Treasurer of State,,Write-in,,county,Carroll,4
Treasurer of State,,Over Votes,,county,Carroll,1
Treasurer of State,,Under Votes,,county,Carroll,943
Treasurer of State,,Total,,county,Carroll,8443
Treasurer of State,,Michael L. Fitzgerald,,county,Cass,1984
Treasurer of State,,David D. Jamison,,county,Cass,2963
Treasurer of State,,Write-in,,county,Cass,2
Treasurer of State,,Over Votes,,county,Cass,0
Treasurer of State,,Under Votes,,county,Cass,345
Treasurer of State,,Total,,county,Cass,5294
Treasurer of State,,Michael L. Fitzgerald,,county,Cedar,3434
Treasurer of State,,David D. Jamison,,county,Cedar,3243
Treasurer of State,,Write-in,,county,Cedar,4
Treasurer of State,,Over Votes,,county,Cedar,0
Treasurer of State,,Under Votes,,county,Cedar,463
Treasurer of State,,Total,,county,Cedar,7144
Treasurer of State,,Michael L. Fitzgerald,,county,Cerro Gordo,9457
Treasurer of State,,David D. Jamison,,county,Cerro Gordo,7319
Treasurer of State,,Write-in,,county,Cerro Gordo,17
Treasurer of State,,Over Votes,,county,Cerro Gordo,5
Treasurer of State,,Under Votes,,county,Cerro Gordo,694
Treasurer of State,,Total,,county,Cerro Gordo,17492
Treasurer of State,,Michael L. Fitzgerald,,county,Cherokee,1997
Treasurer of State,,David D. Jamison,,county,Cherokee,2513
Treasurer of State,,Write-in,,county,Cherokee,3
Treasurer of State,,Over Votes,,county,Cherokee,1
Treasurer of State,,Under Votes,,county,Cherokee,272
Treasurer of State,,Total,,county,Cherokee,4786
Treasurer of State,,Michael L. Fitzgerald,,county,Chickasaw,2838
Treasurer of State,,David D. Jamison,,county,Chickasaw,1909
Treasurer of State,,Write-in,,county,Chickasaw,3
Treasurer of State,,Over Votes,,county,Chickasaw,0
Treasurer of State,,Under Votes,,county,Chickasaw,272
Treasurer of State,,Total,,county,Chickasaw,5022
Treasurer of State,,Michael L. Fitzgerald,,county,Clarke,1888
Treasurer of State,,David D. Jamison,,county,Clarke,1680
Treasurer of State,,Write-in,,county,Clarke,3
Treasurer of State,,Over Votes,,county,Clarke,1
Treasurer of State,,Under Votes,,county,Clarke,208
Treasurer of State,,Total,,county,Clarke,3780
Treasurer of State,,Michael L. Fitzgerald,,county,Clay,2366
Treasurer of State,,David D. Jamison,,county,Clay,3154
Treasurer of State,,Write-in,,county,Clay,4
Treasurer of State,,Over Votes,,county,Clay,1
Treasurer of State,,Under Votes,,county,Clay,313
Treasurer of State,,Total,,county,Clay,5838
Treasurer of State,,Michael L. Fitzgerald,,county,Clayton,3841
Treasurer of State,,David D. Jamison,,county,Clayton,2851
Treasurer of State,,Write-in,,county,Clayton,6
Treasurer of State,,Over Votes,,county,Clayton,4
Treasurer of State,,Under Votes,,county,Clayton,363
Treasurer of State,,Total,,county,Clayton,7065
Treasurer of State,,Michael L. Fitzgerald,,county,Clinton,9204
Treasurer of State,,David D. Jamison,,county,Clinton,7372
Treasurer of State,,Write-in,,county,Clinton,17
Treasurer of State,,Over Votes,,county,Clinton,2
Treasurer of State,,Under Votes,,county,Clinton,829
Treasurer of State,,Total,,county,Clinton,17424
Treasurer of State,,Michael L. Fitzgerald,,county,Crawford,2406
Treasurer of State,,David D. Jamison,,county,Crawford,2284
Treasurer of State,,Write-in,,county,Crawford,1
Treasurer of State,,Over Votes,,county,Crawford,0
Treasurer of State,,Under Votes,,county,Crawford,572
Treasurer of State,,Total,,county,Crawford,5263
Treasurer of State,,Michael L. Fitzgerald,,county,Dallas,11614
Treasurer of State,,David D. Jamison,,county,Dallas,12966
Treasurer of State,,Write-in,,county,Dallas,15
Treasurer of State,,Over Votes,,county,Dallas,5
Treasurer of State,,Under Votes,,county,Dallas,1129
Treasurer of State,,Total,,county,Dallas,25729
Treasurer of State,,Michael L. Fitzgerald,,county,Davis,1532
Treasurer of State,,David D. Jamison,,county,Davis,1467
Treasurer of State,,Write-in,,county,Davis,3
Treasurer of State,,Over Votes,,county,Davis,0
Treasurer of State,,Under Votes,,county,Davis,147
Treasurer of State,,Total,,county,Davis,3149
Treasurer of State,,Michael L. Fitzgerald,,county,Decatur,1428
Treasurer of State,,David D. Jamison,,county,Decatur,1339
Treasurer of State,,Write-in,,county,Decatur,1
Treasurer of State,,Over Votes,,county,Decatur,0
Treasurer of State,,Under Votes,,county,Decatur,191
Treasurer of State,,Total,,county,Decatur,2959
Treasurer of State,,Michael L. Fitzgerald,,county,Delaware,3421
Treasurer of State,,David D. Jamison,,county,Delaware,3233
Treasurer of State,,Write-in,,county,Delaware,4
Treasurer of State,,Over Votes,,county,Delaware,0
Treasurer of State,,Under Votes,,county,Delaware,382
Treasurer of State,,Total,,county,Delaware,7040
Treasurer of State,,Michael L. Fitzgerald,,county,Des Moines,7905
Treasurer of State,,David D. Jamison,,county,Des Moines,6328
Treasurer of State,,Write-in,,county,Des Moines,5
Treasurer of State,,Over Votes,,county,Des Moines,0
Treasurer of State,,Under Votes,,county,Des Moines,847
Treasurer of State,,Total,,county,Des Moines,15085
Treasurer of State,,Michael L. Fitzgerald,,county,Dickinson,3059
Treasurer of State,,David D. Jamison,,county,Dickinson,3880
Treasurer of State,,Write-in,,county,Dickinson,3
Treasurer of State,,Over Votes,,county,Dickinson,0
Treasurer of State,,Under Votes,,county,Dickinson,389
Treasurer of State,,Total,,county,Dickinson,7331
Treasurer of State,,Michael L. Fitzgerald,,county,Dubuque,18273
Treasurer of State,,David D. Jamison,,county,Dubuque,13534
Treasurer of State,,Write-in,,county,Dubuque,21
Treasurer of State,,Over Votes,,county,Dubuque,0
Treasurer of State,,Under Votes,,county,Dubuque,2403
Treasurer of State,,Total,,county,Dubuque,34231
Treasurer of State,,Michael L. Fitzgerald,,county,Emmet,1722
Treasurer of State,,David D. Jamison,,county,Emmet,1628
Treasurer of State,,Write-in,,county,Emmet,2
Treasurer of State,,Over Votes,,county,Emmet,0
Treasurer of State,,Under Votes,,county,Emmet,280
Treasurer of State,,Total,,county,Emmet,3632
Treasurer of State,,Michael L. Fitzgerald,,county,Fayette,4303
Treasurer of State,,David D. Jamison,,county,Fayette,3397
Treasurer of State,,Write-in,,county,Fayette,3
Treasurer of State,,Over Votes,,county,Fayette,0
Treasurer of State,,Under Votes,,county,Fayette,281
Treasurer of State,,Total,,county,Fayette,7984
Treasurer of State,,Michael L. Fitzgerald,,county,Floyd,3390
Treasurer of State,,David D. Jamison,,county,Floyd,2424
Treasurer of State,,Write-in,,county,Floyd,6
Treasurer of State,,Over Votes,,county,Floyd,3
Treasurer of State,,Under Votes,,county,Floyd,324
Treasurer of State,,Total,,county,Floyd,6147
Treasurer of State,,Michael L. Fitzgerald,,county,Franklin,1655
Treasurer of State,,David D. Jamison,,county,Franklin,2002
Treasurer of State,,Write-in,,county,Franklin,2
Treasurer of State,,Over Votes,,county,Franklin,0
Treasurer of State,,Under Votes,,county,Franklin,219
Treasurer of State,,Total,,county,Franklin,3878
Treasurer of State,,Michael L. Fitzgerald,,county,Fremont,1028
Treasurer of State,,David D. Jamison,,county,Fremont,1478
Treasurer of State,,Write-in,,county,Fremont,1
Treasurer of State,,Over Votes,,county,Fremont,1
Treasurer of State,,Under Votes,,county,Fremont,207
Treasurer of State,,Total,,county,Fremont,2715
Treasurer of State,,Michael L. Fitzgerald,,county,Greene,1908
Treasurer of State,,David D. Jamison,,county,Greene,1704
Treasurer of State,,Write-in,,county,Greene,1
Treasurer of State,,Over Votes,,county,Greene,0
Treasurer of State,,Under Votes,,county,Greene,228
Treasurer of State,,Total,,county,Greene,3841
Treasurer of State,,Michael L. Fitzgerald,,county,Grundy,2079
Treasurer of State,,David D. Jamison,,county,Grundy,3006
Treasurer of State,,Write-in,,county,Grundy,4
Treasurer of State,,Over Votes,,county,Grundy,0
Treasurer of State,,Under Votes,,county,Grundy,241
Treasurer of State,,Total,,county,Grundy,5330
Treasurer of State,,Michael L. Fitzgerald,,county,Guthrie,2251
Treasurer of State,,David D. Jamison,,county,Guthrie,2162
Treasurer of State,,Write-in,,county,Guthrie,5
Treasurer of State,,Over Votes,,county,Guthrie,3
Treasurer of State,,Under Votes,,county,Guthrie,196
Treasurer of State,,Total,,county,Guthrie,4617
Treasurer of State,,Michael L. Fitzgerald,,county,Hamilton,3103
Treasurer of State,,David D. Jamison,,county,Hamilton,2944
Treasurer of State,,Write-in,,county,Hamilton,1
Treasurer of State,,Over Votes,,county,Hamilton,1
Treasurer of State,,Under Votes,,county,Hamilton,249
Treasurer of State,,Total,,county,Hamilton,6298
Treasurer of State,,Michael L. Fitzgerald,,county,Hancock,2043
Treasurer of State,,David D. Jamison,,county,Hancock,2426
Treasurer of State,,Write-in,,county,Hancock,1
Treasurer of State,,Over Votes,,county,Hancock,0
Treasurer of State,,Under Votes,,county,Hancock,255
Treasurer of State,,Total,,county,Hancock,4725
Treasurer of State,,Michael L. Fitzgerald,,county,Hardin,3262
Treasurer of State,,David D. Jamison,,county,Hardin,3127
Treasurer of State,,Write-in,,county,Hardin,0
Treasurer of State,,Over Votes,,county,Hardin,0
Treasurer of State,,Under Votes,,county,Hardin,336
Treasurer of State,,Total,,county,Hardin,6725
Treasurer of State,,Michael L. Fitzgerald,,county,Harrison,2117
Treasurer of State,,David D. Jamison,,county,Harrison,2906
Treasurer of State,,Write-in,,county,Harrison,1
Treasurer of State,,Over Votes,,county,Harrison,0
Treasurer of State,,Under Votes,,county,Harrison,339
Treasurer of State,,Total,,county,Harrison,5363
Treasurer of State,,Michael L. Fitzgerald,,county,Henry,2840
Treasurer of State,,David D. Jamison,,county,Henry,3755
Treasurer of State,,Write-in,,county,Henry,3
Treasurer of State,,Over Votes,,county,Henry,2
Treasurer of State,,Under Votes,,county,Henry,324
Treasurer of State,,Total,,county,Henry,6924
Treasurer of State,,Michael L. Fitzgerald,,county,Howard,2050
Treasurer of State,,David D. Jamison,,county,Howard,1273
Treasurer of State,,Write-in,,county,Howard,2
Treasurer of State,,Over Votes,,county,Howard,0
Treasurer of State,,Under Votes,,county,Howard,145
Treasurer of State,,Total,,county,Howard,3470
Treasurer of State,,Michael L. Fitzgerald,,county,Humboldt,1798
Treasurer of State,,David D. Jamison,,county,Humboldt,1978
Treasurer of State,,Write-in,,county,Humboldt,1
Treasurer of State,,Over Votes,,county,Humboldt,0
Treasurer of State,,Under Votes,,county,Humboldt,205
Treasurer of State,,Total,,county,Humboldt,3982
Treasurer of State,,Michael L. Fitzgerald,,county,Ida,988
Treasurer of State,,David D. Jamison,,county,Ida,1498
Treasurer of State,,Write-in,,county,Ida,1
Treasurer of State,,Over Votes,,county,Ida,0
Treasurer of State,,Under Votes,,county,Ida,221
Treasurer of State,,Total,,county,Ida,2708
Treasurer of State,,Michael L. Fitzgerald,,county,Iowa,2993
Treasurer of State,,David D. Jamison,,county,Iowa,3237
Treasurer of State,,Write-in,,county,Iowa,5
Treasurer of State,,Over Votes,,county,Iowa,0
Treasurer of State,,Under Votes,,county,Iowa,383
Treasurer of State,,Total,,county,Iowa,6618
Treasurer of State,,Michael L. Fitzgerald,,county,Jackson,4090
Treasurer of State,,David D. Jamison,,county,Jackson,2851
Treasurer of State,,Write-in,,county,Jackson,4
Treasurer of State,,Over Votes,,county,Jackson,0
Treasurer of State,,Under Votes,,county,Jackson,623
Treasurer of State,,Total,,county,Jackson,7568
Treasurer of State,,Michael L. Fitzgerald,,county,Jasper,8279
Treasurer of State,,David D. Jamison,,county,Jasper,6224
Treasurer of State,,Write-in,,county,Jasper,12
Treasurer of State,,Over Votes,,county,Jasper,3
Treasurer of State,,Under Votes,,county,Jasper,594
Treasurer of State,,Total,,county,Jasper,15112
Treasurer of State,,Michael L. Fitzgerald,,county,Jefferson,3763
Treasurer of State,,David D. Jamison,,county,Jefferson,2587
Treasurer of State,,Write-in,,county,Jefferson,12
Treasurer of State,,Over Votes,,county,Jefferson,1
Treasurer of State,,Under Votes,,county,Jefferson,492
Treasurer of State,,Total,,county,Jefferson,6855
Treasurer of State,,Michael L. Fitzgerald,,county,Johnson,32110
Treasurer of State,,David D. Jamison,,county,Johnson,16109
Treasurer of State,,Write-in,,county,Johnson,78
Treasurer of State,,Over Votes,,county,Johnson,7
Treasurer of State,,Under Votes,,county,Johnson,5551
Treasurer of State,,Total,,county,Johnson,53855
Treasurer of State,,Michael L. Fitzgerald,,county,Jones,3940
Treasurer of State,,David D. Jamison,,county,Jones,3418
Treasurer of State,,Write-in,,county,Jones,5
Treasurer of State,,Over Votes,,county,Jones,1
Treasurer of State,,Under Votes,,county,Jones,428
Treasurer of State,,Total,,county,Jones,7792
Treasurer of State,,Michael L. Fitzgerald,,county,Keokuk,1737
Treasurer of State,,David D. Jamison,,county,Keokuk,1872
Treasurer of State,,Write-in,,county,Keokuk,3
Treasurer of State,,Over Votes,,county,Keokuk,0
Treasurer of State,,Under Votes,,county,Keokuk,352
Treasurer of State,,Total,,county,Keokuk,3964
Treasurer of State,,Michael L. Fitzgerald,,county,Kossuth,3539
Treasurer of State,,David D. Jamison,,county,Kossuth,2946
Treasurer of State,,Write-in,,county,Kossuth,4
Treasurer of State,,Over Votes,,county,Kossuth,1
Treasurer of State,,Under Votes,,county,Kossuth,351
Treasurer of State,,Total,,county,Kossuth,6841
Treasurer of State,,Michael L. Fitzgerald,,county,Lee,6313
Treasurer of State,,David D. Jamison,,county,Lee,5141
Treasurer of State,,Write-in,,county,Lee,15
Treasurer of State,,Over Votes,,county,Lee,1
Treasurer of State,,Under Votes,,county,Lee,476
Treasurer of State,,Total,,county,Lee,11946
Treasurer of State,,Michael L. Fitzgerald,,county,Linn,44771
Treasurer of State,,David D. Jamison,,county,Linn,32070
Treasurer of State,,Write-in,,county,Linn,59
Treasurer of State,,Over Votes,,county,Linn,6
Treasurer of State,,Under Votes,,county,Linn,3726
Treasurer of State,,Total,,county,Linn,80632
Treasurer of State,,Michael L. Fitzgerald,,county,Louisa,1338
Treasurer of State,,David D. Jamison,,county,Louisa,1953
Treasurer of State,,Write-in,,county,Louisa,2
Treasurer of State,,Over Votes,,county,Louisa,3
Treasurer of State,,Under Votes,,county,Louisa,123
Treasurer of State,,Total,,county,Louisa,3419
Treasurer of State,,Michael L. Fitzgerald,,county,Lucas,1781
Treasurer of State,,David D. Jamison,,county,Lucas,1661
Treasurer of State,,Write-in,,county,Lucas,0
Treasurer of State,,Over Votes,,county,Lucas,0
Treasurer of State,,Under Votes,,county,Lucas,179
Treasurer of State,,Total,,county,Lucas,3621
Treasurer of State,,Michael L. Fitzgerald,,county,Lyon,1022
Treasurer of State,,David D. Jamison,,county,Lyon,3680
Treasurer of State,,Write-in,,county,Lyon,0
