office,district,candidate,party,reporting_level,jurisdiction,votes
United States Representative,5,King,,county,O'BRIEN,3823
United States Representative,5,,Republican Party,county,O'BRIEN,2
United States Representative,5,Write-In Votes,,county,O'BRIEN,5212
United States Representative,5,Totals,,county,O'BRIEN,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,OSCEOLA,527
United States Representative,5,King,,county,OSCEOLA,1669
United States Representative,5,,Republican Party,county,OSCEOLA,1
United States Representative,5,Write-In Votes,,county,OSCEOLA,2197
United States Representative,5,Totals,,county,OSCEOLA,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,PAGE,1418
United States Representative,5,King,,county,PAGE,3441
United States Representative,5,,Republican Party,county,PAGE,3
United States Representative,5,Write-In Votes,,county,PAGE,4862
United States Representative,5,Totals,,county,PAGE,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,PLYMOUTH,2419
United States Representative,5,King,,county,PLYMOUTH,4871
United States Representative,5,,Republican Party,county,PLYMOUTH,6
United States Representative,5,Write-In Votes,,county,PLYMOUTH,7296
United States Representative,5,Totals,,county,PLYMOUTH,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,POTTAWATTAMIE,12824
United States Representative,5,King,,county,POTTAWATTAMIE,12474
United States Representative,5,,Republican Party,county,POTTAWATTAMIE,30
United States Representative,5,Write-In Votes,,county,POTTAWATTAMIE,25328
United States Representative,5,Totals,,county,POTTAWATTAMIE,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,RINGGOLD,813
United States Representative,5,King,,county,RINGGOLD,1205
United States Representative,5,,Republican Party,county,RINGGOLD,5
United States Representative,5,Write-In Votes,,county,RINGGOLD,2023
United States Representative,5,Totals,,county,RINGGOLD,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,SAC,1021
United States Representative,5,King,,county,SAC,2793
United States Representative,5,,Republican Party,county,SAC,0
United States Representative,5,Write-In Votes,,county,SAC,3814
United States Representative,5,Totals,,county,SAC,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,SHELBY,1558
United States Representative,5,King,,county,SHELBY,3014
United States Representative,5,,Republican Party,county,SHELBY,2
United States Representative,5,Write-In Votes,,county,SHELBY,4574
United States Representative,5,Totals,,county,SHELBY,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,SIOUX,1447
United States Representative,5,King,,county,SIOUX,9501
United States Representative,5,,Republican Party,county,SIOUX,1
United States Representative,5,Write-In Votes,,county,SIOUX,10949
United States Representative,5,Totals,,county,SIOUX,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,TAYLOR,919
United States Representative,5,King,,county,TAYLOR,1511
United States Representative,5,,Republican Party,county,TAYLOR,6
United States Representative,5,Write-In Votes,,county,TAYLOR,2436
United States Representative,5,Totals,,county,TAYLOR,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,UNION,1712
United States Representative,5,King,,county,UNION,2406
United States Representative,5,,Republican Party,county,UNION,1
United States Representative,5,Write-In Votes,,county,UNION,4119
United States Representative,5,Totals,,county,UNION,
United States Representative,5,Paul Steve Shomshor,Democratic Party,county,WOODBURY,13050
United States Representative,5,King,,county,WOODBURY,14760
United States Representative,5,,Republican Party,county,WOODBURY,28
United States Representative,5,Write-In Votes,,county,WOODBURY,27838
United States Representative,5,Totals,,county,WOODBURY,
United States Representative,5,Paul Steve Shomshor,Democratic Party,racewide,Totals,68853
United States Representative,5,King,,racewide,Totals,113257
United States Representative,5,,Republican Party,racewide,Totals,127
United States Representative,5,Write-In Votes,,racewide,Totals,182237
United States Representative,5,Totals,,racewide,Totals,
Secretary of State,,Chet Culver,Democratic Party,county,ADAIR,1746
Secretary of State,,Mike Hartwig,Republican Party,county,ADAIR,1253
Secretary of State,,Don Arenz,Iowa Green Party,county,ADAIR,50
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,ADAIR,67
Secretary of State,,Write-In Votes,,county,ADAIR,1
Secretary of State,,Totals,,county,ADAIR,3117
Secretary of State,,Chet Culver,Democratic Party,county,ADAMS,833
Secretary of State,,Mike Hartwig,Republican Party,county,ADAMS,736
Secretary of State,,Don Arenz,Iowa Green Party,county,ADAMS,22
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,ADAMS,49
Secretary of State,,Write-In Votes,,county,ADAMS,0
Secretary of State,,Totals,,county,ADAMS,1640
Secretary of State,,Chet Culver,Democratic Party,county,ALLAMAKEE,2336
Secretary of State,,Mike Hartwig,Republican Party,county,ALLAMAKEE,2180
Secretary of State,,Don Arenz,Iowa Green Party,county,ALLAMAKEE,101
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,ALLAMAKEE,129
Secretary of State,,Write-In Votes,,county,ALLAMAKEE,1
Secretary of State,,Totals,,county,ALLAMAKEE,4747
Secretary of State,,Chet Culver,Democratic Party,county,APPANOOSE,2513
Secretary of State,,Mike Hartwig,Republican Party,county,APPANOOSE,1896
Secretary of State,,Don Arenz,Iowa Green Party,county,APPANOOSE,44
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,APPANOOSE,76
Secretary of State,,Write-In Votes,,county,APPANOOSE,0
Secretary of State,,Totals,,county,APPANOOSE,4529
Secretary of State,,Chet Culver,Democratic Party,county,AUDUBON,1332
Secretary of State,,Mike Hartwig,Republican Party,county,AUDUBON,993
Secretary of State,,Don Arenz,Iowa Green Party,county,AUDUBON,22
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,AUDUBON,60
Secretary of State,,Write-In Votes,,county,AUDUBON,0
Secretary of State,,Totals,,county,AUDUBON,2407
Secretary of State,,Chet Culver,Democratic Party,county,BENTON,5088
Secretary of State,,Mike Hartwig,Republican Party,county,BENTON,3539
Secretary of State,,Don Arenz,Iowa Green Party,county,BENTON,112
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BENTON,176
Secretary of State,,Write-In Votes,,county,BENTON,3
Secretary of State,,Totals,,county,BENTON,8918
Secretary of State,,Chet Culver,Democratic Party,county,BLACK HAWK,23488
Secretary of State,,Mike Hartwig,Republican Party,county,BLACK HAWK,15476
Secretary of State,,Don Arenz,Iowa Green Party,county,BLACK HAWK,754
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BLACK HAWK,745
Secretary of State,,Write-In Votes,,county,BLACK HAWK,25
Secretary of State,,Totals,,county,BLACK HAWK,40488
Secretary of State,,Chet Culver,Democratic Party,county,BOONE,5717
Secretary of State,,Mike Hartwig,Republican Party,county,BOONE,3690
Secretary of State,,Don Arenz,Iowa Green Party,county,BOONE,109
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BOONE,228
Secretary of State,,Write-In Votes,,county,BOONE,1
Secretary of State,,Totals,,county,BOONE,9745
Secretary of State,,Chet Culver,Democratic Party,county,BREMER,4231
Secretary of State,,Mike Hartwig,Republican Party,county,BREMER,3609
Secretary of State,,Don Arenz,Iowa Green Party,county,BREMER,153
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BREMER,147
Secretary of State,,Write-In Votes,,county,BREMER,7
Secretary of State,,Totals,,county,BREMER,8147
Secretary of State,,Chet Culver,Democratic Party,county,BUCHANAN,4241
Secretary of State,,Mike Hartwig,Republican Party,county,BUCHANAN,2642
Secretary of State,,Don Arenz,Iowa Green Party,county,BUCHANAN,126
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BUCHANAN,127
Secretary of State,,Write-In Votes,,county,BUCHANAN,5
Secretary of State,,Totals,,county,BUCHANAN,7141
Secretary of State,,Chet Culver,Democratic Party,county,BUENA VISTA,2434
Secretary of State,,Mike Hartwig,Republican Party,county,BUENA VISTA,2941
Secretary of State,,Don Arenz,Iowa Green Party,county,BUENA VISTA,73
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BUENA VISTA,96
Secretary of State,,Write-In Votes,,county,BUENA VISTA,0
Secretary of State,,Totals,,county,BUENA VISTA,5544
Secretary of State,,Chet Culver,Democratic Party,county,BUTLER,2100
Secretary of State,,Mike Hartwig,Republican Party,county,BUTLER,2486
Secretary of State,,Don Arenz,Iowa Green Party,county,BUTLER,68
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,BUTLER,105
Secretary of State,,Write-In Votes,,county,BUTLER,0
Secretary of State,,Totals,,county,BUTLER,4759
Secretary of State,,Chet Culver,Democratic Party,county,CALHOUN,2003
Secretary of State,,Mike Hartwig,Republican Party,county,CALHOUN,1784
Secretary of State,,Don Arenz,Iowa Green Party,county,CALHOUN,39
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CALHOUN,92
Secretary of State,,Write-In Votes,,county,CALHOUN,1
Secretary of State,,Totals,,county,CALHOUN,3919
Secretary of State,,Chet Culver,Democratic Party,county,CARROLL,4183
Secretary of State,,Mike Hartwig,Republican Party,county,CARROLL,2558
Secretary of State,,Don Arenz,Iowa Green Party,county,CARROLL,75
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CARROLL,119
Secretary of State,,Write-In Votes,,county,CARROLL,4
Secretary of State,,Totals,,county,CARROLL,6939
Secretary of State,,Chet Culver,Democratic Party,county,CASS,2038
Secretary of State,,Mike Hartwig,Republican Party,county,CASS,2909
Secretary of State,,Don Arenz,Iowa Green Party,county,CASS,51
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CASS,114
Secretary of State,,Write-In Votes,,county,CASS,0
Secretary of State,,Totals,,county,CASS,5112
Secretary of State,,Chet Culver,Democratic Party,county,CEDAR,3161
Secretary of State,,Mike Hartwig,Republican Party,county,CEDAR,2812
Secretary of State,,Don Arenz,Iowa Green Party,county,CEDAR,122
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CEDAR,139
Secretary of State,,Write-In Votes,,county,CEDAR,1
Secretary of State,,Totals,,county,CEDAR,6235
Secretary of State,,Chet Culver,Democratic Party,county,CERRO GORDO,8667
Secretary of State,,Mike Hartwig,Republican Party,county,CERRO GORDO,6501
Secretary of State,,Don Arenz,Iowa Green Party,county,CERRO GORDO,322
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CERRO GORDO,405
Secretary of State,,Write-In Votes,,county,CERRO GORDO,3
Secretary of State,,Totals,,county,CERRO GORDO,15898
Secretary of State,,Chet Culver,Democratic Party,county,CHEROKEE,2108
Secretary of State,,Mike Hartwig,Republican Party,county,CHEROKEE,2271
Secretary of State,,Don Arenz,Iowa Green Party,county,CHEROKEE,75
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CHEROKEE,113
Secretary of State,,Write-In Votes,,county,CHEROKEE,0
Secretary of State,,Totals,,county,CHEROKEE,4567
Secretary of State,,Chet Culver,Democratic Party,county,CHICKASAW,3020
Secretary of State,,Mike Hartwig,Republican Party,county,CHICKASAW,1674
Secretary of State,,Don Arenz,Iowa Green Party,county,CHICKASAW,107
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CHICKASAW,93
Secretary of State,,Write-In Votes,,county,CHICKASAW,3
Secretary of State,,Totals,,county,CHICKASAW,4897
Secretary of State,,Chet Culver,Democratic Party,county,CLARKE,2141
Secretary of State,,Mike Hartwig,Republican Party,county,CLARKE,1315
Secretary of State,,Don Arenz,Iowa Green Party,county,CLARKE,41
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CLARKE,125
Secretary of State,,Write-In Votes,,county,CLARKE,0
Secretary of State,,Totals,,county,CLARKE,3622
Secretary of State,,Chet Culver,Democratic Party,county,CLAY,2451
Secretary of State,,Mike Hartwig,Republican Party,county,CLAY,2842
Secretary of State,,Don Arenz,Iowa Green Party,county,CLAY,59
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CLAY,129
Secretary of State,,Write-In Votes,,county,CLAY,0
Secretary of State,,Totals,,county,CLAY,5481
Secretary of State,,Chet Culver,Democratic Party,county,CLAYTON,3884
Secretary of State,,Mike Hartwig,Republican Party,county,CLAYTON,2537
Secretary of State,,Don Arenz,Iowa Green Party,county,CLAYTON,122
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CLAYTON,118
Secretary of State,,Write-In Votes,,county,CLAYTON,1
Secretary of State,,Totals,,county,CLAYTON,6662
Secretary of State,,Chet Culver,Democratic Party,county,CLINTON,7907
Secretary of State,,Mike Hartwig,Republican Party,county,CLINTON,6571
Secretary of State,,Don Arenz,Iowa Green Party,county,CLINTON,231
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CLINTON,405
Secretary of State,,Write-In Votes,,county,CLINTON,5
Secretary of State,,Totals,,county,CLINTON,15119
Secretary of State,,Chet Culver,Democratic Party,county,CRAWFORD,1991
Secretary of State,,Mike Hartwig,Republican Party,county,CRAWFORD,2007
Secretary of State,,Don Arenz,Iowa Green Party,county,CRAWFORD,32
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,CRAWFORD,57
Secretary of State,,Write-In Votes,,county,CRAWFORD,0
Secretary of State,,Totals,,county,CRAWFORD,4087
Secretary of State,,Chet Culver,Democratic Party,county,DALLAS,8361
Secretary of State,,Mike Hartwig,Republican Party,county,DALLAS,7222
Secretary of State,,Don Arenz,Iowa Green Party,county,DALLAS,163
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DALLAS,322
Secretary of State,,Write-In Votes,,county,DALLAS,3
Secretary of State,,Totals,,county,DALLAS,16071
Secretary of State,,Chet Culver,Democratic Party,county,DAVIS,1732
Secretary of State,,Mike Hartwig,Republican Party,county,DAVIS,1131
Secretary of State,,Don Arenz,Iowa Green Party,county,DAVIS,25
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DAVIS,68
Secretary of State,,Write-In Votes,,county,DAVIS,0
Secretary of State,,Totals,,county,DAVIS,2956
Secretary of State,,Chet Culver,Democratic Party,county,DECATUR,1529
Secretary of State,,Mike Hartwig,Republican Party,county,DECATUR,1138
Secretary of State,,Don Arenz,Iowa Green Party,county,DECATUR,35
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DECATUR,101
Secretary of State,,Write-In Votes,,county,DECATUR,1
Secretary of State,,Totals,,county,DECATUR,2804
Secretary of State,,Chet Culver,Democratic Party,county,DELAWARE,3201
Secretary of State,,Mike Hartwig,Republican Party,county,DELAWARE,2512
Secretary of State,,Don Arenz,Iowa Green Party,county,DELAWARE,47
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DELAWARE,67
Secretary of State,,Write-In Votes,,county,DELAWARE,0
Secretary of State,,Totals,,county,DELAWARE,5827
Secretary of State,,Chet Culver,Democratic Party,county,DES MOINES,8498
Secretary of State,,Mike Hartwig,Republican Party,county,DES MOINES,5323
Secretary of State,,Don Arenz,Iowa Green Party,county,DES MOINES,184
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DES MOINES,459
Secretary of State,,Write-In Votes,,county,DES MOINES,4
Secretary of State,,Totals,,county,DES MOINES,14468
Secretary of State,,Chet Culver,Democratic Party,county,DICKINSON,2831
Secretary of State,,Mike Hartwig,Republican Party,county,DICKINSON,3196
Secretary of State,,Don Arenz,Iowa Green Party,county,DICKINSON,81
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DICKINSON,205
Secretary of State,,Write-In Votes,,county,DICKINSON,2
Secretary of State,,Totals,,county,DICKINSON,6315
Secretary of State,,Chet Culver,Democratic Party,county,DUBUQUE,20096
Secretary of State,,Mike Hartwig,Republican Party,county,DUBUQUE,9770
Secretary of State,,Don Arenz,Iowa Green Party,county,DUBUQUE,568
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,DUBUQUE,475
Secretary of State,,Write-In Votes,,county,DUBUQUE,9
Secretary of State,,Totals,,county,DUBUQUE,30918
Secretary of State,,Chet Culver,Democratic Party,county,EMMET,1657
Secretary of State,,Mike Hartwig,Republican Party,county,EMMET,1338
Secretary of State,,Don Arenz,Iowa Green Party,county,EMMET,60
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,EMMET,96
Secretary of State,,Write-In Votes,,county,EMMET,0
Secretary of State,,Totals,,county,EMMET,3151
Secretary of State,,Chet Culver,Democratic Party,county,FAYETTE,4363
Secretary of State,,Mike Hartwig,Republican Party,county,FAYETTE,2976
Secretary of State,,Don Arenz,Iowa Green Party,county,FAYETTE,89
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,FAYETTE,96
Secretary of State,,Write-In Votes,,county,FAYETTE,1
Secretary of State,,Totals,,county,FAYETTE,7525
Secretary of State,,Chet Culver,Democratic Party,county,FLOYD,3019
Secretary of State,,Mike Hartwig,Republican Party,county,FLOYD,2114
Secretary of State,,Don Arenz,Iowa Green Party,county,FLOYD,104
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,FLOYD,118
Secretary of State,,Write-In Votes,,county,FLOYD,0
Secretary of State,,Totals,,county,FLOYD,5355
Secretary of State,,Chet Culver,Democratic Party,county,FRANKLIN,1811
Secretary of State,,Mike Hartwig,Republican Party,county,FRANKLIN,1917
Secretary of State,,Don Arenz,Iowa Green Party,county,FRANKLIN,49
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,FRANKLIN,110
Secretary of State,,Write-In Votes,,county,FRANKLIN,0
Secretary of State,,Totals,,county,FRANKLIN,3887
Secretary of State,,Chet Culver,Democratic Party,county,FREMONT,1005
Secretary of State,,Mike Hartwig,Republican Party,county,FREMONT,1338
Secretary of State,,Don Arenz,Iowa Green Party,county,FREMONT,28
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,FREMONT,79
Secretary of State,,Write-In Votes,,county,FREMONT,1
Secretary of State,,Totals,,county,FREMONT,2451
Secretary of State,,Chet Culver,Democratic Party,county,GREENE,2279
Secretary of State,,Mike Hartwig,Republican Party,county,GREENE,1384
Secretary of State,,Don Arenz,Iowa Green Party,county,GREENE,39
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,GREENE,73
Secretary of State,,Write-In Votes,,county,GREENE,0
Secretary of State,,Totals,,county,GREENE,3775
Secretary of State,,Chet Culver,Democratic Party,county,GRUNDY,1990
Secretary of State,,Mike Hartwig,Republican Party,county,GRUNDY,2525
Secretary of State,,Don Arenz,Iowa Green Party,county,GRUNDY,49
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,GRUNDY,51
Secretary of State,,Write-In Votes,,county,GRUNDY,0
Secretary of State,,Totals,,county,GRUNDY,4615
Secretary of State,,Chet Culver,Democratic Party,county,GUTHRIE,2353
Secretary of State,,Mike Hartwig,Republican Party,county,GUTHRIE,1700
Secretary of State,,Don Arenz,Iowa Green Party,county,GUTHRIE,42
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,GUTHRIE,97
Secretary of State,,Write-In Votes,,county,GUTHRIE,0
Secretary of State,,Totals,,county,GUTHRIE,4192
Secretary of State,,Chet Culver,Democratic Party,county,HAMILTON,3220
Secretary of State,,Mike Hartwig,Republican Party,county,HAMILTON,2557
Secretary of State,,Don Arenz,Iowa Green Party,county,HAMILTON,60
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HAMILTON,136
Secretary of State,,Write-In Votes,,county,HAMILTON,0
Secretary of State,,Totals,,county,HAMILTON,5973
Secretary of State,,Chet Culver,Democratic Party,county,HANCOCK,1701
Secretary of State,,Mike Hartwig,Republican Party,county,HANCOCK,2107
Secretary of State,,Don Arenz,Iowa Green Party,county,HANCOCK,75
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HANCOCK,99
Secretary of State,,Write-In Votes,,county,HANCOCK,0
Secretary of State,,Totals,,county,HANCOCK,3982
Secretary of State,,Chet Culver,Democratic Party,county,HARDIN,3543
Secretary of State,,Mike Hartwig,Republican Party,county,HARDIN,2965
Secretary of State,,Don Arenz,Iowa Green Party,county,HARDIN,69
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HARDIN,153
Secretary of State,,Write-In Votes,,county,HARDIN,3
Secretary of State,,Totals,,county,HARDIN,6733
Secretary of State,,Chet Culver,Democratic Party,county,HARRISON,1937
Secretary of State,,Mike Hartwig,Republican Party,county,HARRISON,2550
Secretary of State,,Don Arenz,Iowa Green Party,county,HARRISON,80
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HARRISON,153
Secretary of State,,Write-In Votes,,county,HARRISON,1
Secretary of State,,Totals,,county,HARRISON,4721
Secretary of State,,Chet Culver,Democratic Party,county,HENRY,2999
Secretary of State,,Mike Hartwig,Republican Party,county,HENRY,3294
Secretary of State,,Don Arenz,Iowa Green Party,county,HENRY,99
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HENRY,193
Secretary of State,,Write-In Votes,,county,HENRY,5
Secretary of State,,Totals,,county,HENRY,6590
Secretary of State,,Chet Culver,Democratic Party,county,HOWARD,1801
Secretary of State,,Mike Hartwig,Republican Party,county,HOWARD,1241
Secretary of State,,Don Arenz,Iowa Green Party,county,HOWARD,97
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HOWARD,81
Secretary of State,,Write-In Votes,,county,HOWARD,1
Secretary of State,,Totals,,county,HOWARD,3221
Secretary of State,,Chet Culver,Democratic Party,county,HUMBOLDT,1800
Secretary of State,,Mike Hartwig,Republican Party,county,HUMBOLDT,1607
Secretary of State,,Don Arenz,Iowa Green Party,county,HUMBOLDT,43
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,HUMBOLDT,64
Secretary of State,,Write-In Votes,,county,HUMBOLDT,1
Secretary of State,,Totals,,county,HUMBOLDT,3515
Secretary of State,,Chet Culver,Democratic Party,county,IDA,973
Secretary of State,,Mike Hartwig,Republican Party,county,IDA,1289
Secretary of State,,Don Arenz,Iowa Green Party,county,IDA,25
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,IDA,33
Secretary of State,,Write-In Votes,,county,IDA,0
Secretary of State,,Totals,,county,IDA,2320
Secretary of State,,Chet Culver,Democratic Party,county,IOWA,2958
Secretary of State,,Mike Hartwig,Republican Party,county,IOWA,2510
Secretary of State,,Don Arenz,Iowa Green Party,county,IOWA,83
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,IOWA,115
Secretary of State,,Write-In Votes,,county,IOWA,0
Secretary of State,,Totals,,county,IOWA,5666
Secretary of State,,Chet Culver,Democratic Party,county,JACKSON,3452
Secretary of State,,Mike Hartwig,Republican Party,county,JACKSON,2236
Secretary of State,,Don Arenz,Iowa Green Party,county,JACKSON,85
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,JACKSON,126
Secretary of State,,Write-In Votes,,county,JACKSON,0
Secretary of State,,Totals,,county,JACKSON,5899
Secretary of State,,Chet Culver,Democratic Party,county,JASPER,8677
Secretary of State,,Mike Hartwig,Republican Party,county,JASPER,5332
Secretary of State,,Don Arenz,Iowa Green Party,county,JASPER,154
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,JASPER,218
Secretary of State,,Write-In Votes,,county,JASPER,2
Secretary of State,,Totals,,county,JASPER,14383
Secretary of State,,Chet Culver,Democratic Party,county,JEFFERSON,2468
Secretary of State,,Mike Hartwig,Republican Party,county,JEFFERSON,2384
Secretary of State,,Don Arenz,Iowa Green Party,county,JEFFERSON,334
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,JEFFERSON,436
Secretary of State,,Write-In Votes,,county,JEFFERSON,1
Secretary of State,,Totals,,county,JEFFERSON,5623
Secretary of State,,Chet Culver,Democratic Party,county,JOHNSON,22785
Secretary of State,,Mike Hartwig,Republican Party,county,JOHNSON,11676
Secretary of State,,Don Arenz,Iowa Green Party,county,JOHNSON,1988
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,JOHNSON,802
Secretary of State,,Write-In Votes,,county,JOHNSON,12
Secretary of State,,Totals,,county,JOHNSON,37263
Secretary of State,,Chet Culver,Democratic Party,county,JONES,4085
Secretary of State,,Mike Hartwig,Republican Party,county,JONES,2719
Secretary of State,,Don Arenz,Iowa Green Party,county,JONES,103
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,JONES,145
Secretary of State,,Write-In Votes,,county,JONES,1
Secretary of State,,Totals,,county,JONES,7053
Secretary of State,,Chet Culver,Democratic Party,county,KEOKUK,1872
Secretary of State,,Mike Hartwig,Republican Party,county,KEOKUK,1476
Secretary of State,,Don Arenz,Iowa Green Party,county,KEOKUK,17
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,KEOKUK,30
Secretary of State,,Write-In Votes,,county,KEOKUK,0
Secretary of State,,Totals,,county,KEOKUK,3395
Secretary of State,,Chet Culver,Democratic Party,county,KOSSUTH,4006
Secretary of State,,Mike Hartwig,Republican Party,county,KOSSUTH,2824
Secretary of State,,Don Arenz,Iowa Green Party,county,KOSSUTH,122
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,KOSSUTH,152
Secretary of State,,Write-In Votes,,county,KOSSUTH,0
Secretary of State,,Totals,,county,KOSSUTH,7104
Secretary of State,,Chet Culver,Democratic Party,county,LEE,7284
Secretary of State,,Mike Hartwig,Republican Party,county,LEE,4759
Secretary of State,,Don Arenz,Iowa Green Party,county,LEE,196
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,LEE,560
Secretary of State,,Write-In Votes,,county,LEE,8
Secretary of State,,Totals,,county,LEE,12807
Secretary of State,,Chet Culver,Democratic Party,county,LINN,42281
Secretary of State,,Mike Hartwig,Republican Party,county,LINN,26478
Secretary of State,,Don Arenz,Iowa Green Party,county,LINN,1077
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,LINN,1498
Secretary of State,,Write-In Votes,,county,LINN,32
Secretary of State,,Totals,,county,LINN,71366
Secretary of State,,Chet Culver,Democratic Party,county,LOUISA,1472
Secretary of State,,Mike Hartwig,Republican Party,county,LOUISA,1679
Secretary of State,,Don Arenz,Iowa Green Party,county,LOUISA,49
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,LOUISA,117
Secretary of State,,Write-In Votes,,county,LOUISA,1
Secretary of State,,Totals,,county,LOUISA,3318
Secretary of State,,Chet Culver,Democratic Party,county,LUCAS,1634
Secretary of State,,Mike Hartwig,Republican Party,county,LUCAS,1201
Secretary of State,,Don Arenz,Iowa Green Party,county,LUCAS,20
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,LUCAS,44
Secretary of State,,Write-In Votes,,county,LUCAS,0
Secretary of State,,Totals,,county,LUCAS,2899
Secretary of State,,Chet Culver,Democratic Party,county,LYON,920
Secretary of State,,Mike Hartwig,Republican Party,county,LYON,3024
Secretary of State,,Don Arenz,Iowa Green Party,county,LYON,38
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,LYON,60
Secretary of State,,Write-In Votes,,county,LYON,0
Secretary of State,,Totals,,county,LYON,4042
Secretary of State,,Chet Culver,Democratic Party,county,MADISON,2959
Secretary of State,,Mike Hartwig,Republican Party,county,MADISON,2519
Secretary of State,,Don Arenz,Iowa Green Party,county,MADISON,62
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,MADISON,113
Secretary of State,,Write-In Votes,,county,MADISON,2
Secretary of State,,Totals,,county,MADISON,5655
Secretary of State,,Chet Culver,Democratic Party,county,MAHASKA,3088
Secretary of State,,Mike Hartwig,Republican Party,county,MAHASKA,3464
Secretary of State,,Don Arenz,Iowa Green Party,county,MAHASKA,59
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,MAHASKA,78
Secretary of State,,Write-In Votes,,county,MAHASKA,1
Secretary of State,,Totals,,county,MAHASKA,6690
Secretary of State,,Chet Culver,Democratic Party,county,MARION,5428
Secretary of State,,Mike Hartwig,Republican Party,county,MARION,5385
Secretary of State,,Don Arenz,Iowa Green Party,county,MARION,95
Secretary of State,,Sylvia Sanders Olson,Libertarian Party,county,MARION,162
Secretary of State,,Write-In Votes,,county,MARION,1
Secretary of State,,Totals,,county,MARION,11071
