office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senate,,Write-In Votes,Republican,county,WINNESHIEK,1
U.S. Senate,,Totals,Republican,county,WINNESHIEK,1266
U.S. Senate,,Greg Ganske,Republican,county,WOODBURY,3294
U.S. Senate,,Bill Salier,Republican,county,WOODBURY,2276
U.S. Senate,,Write-In Votes,Republican,county,WOODBURY,12
U.S. Senate,,Totals,Republican,county,WOODBURY,5582
U.S. Senate,,Greg Ganske,Republican,county,WORTH,545
U.S. Senate,,Bill Salier,Republican,county,WORTH,442
U.S. Senate,,Write-In Votes,Republican,county,WORTH,0
U.S. Senate,,Totals,Republican,county,WORTH,987
U.S. Senate,,Greg Ganske,Republican,county,WRIGHT,636
U.S. Senate,,Bill Salier,Republican,county,WRIGHT,527
U.S. Senate,,Write-In Votes,Republican,county,WRIGHT,0
U.S. Senate,,Totals,Republican,county,WRIGHT,1163
U.S. Senate,,Greg Ganske,Republican,racewide,Totals,116229
U.S. Senate,,Bill Salier,Republican,racewide,Totals,80700
U.S. Senate,,Write-In Votes,Republican,racewide,Totals,167
U.S. Senate,,Totals,Republican,racewide,Totals,197096
