county,precinct,office,district,candidate,party,votes,absentee,election_day
Monona,Moorhead-Soldier-Solider City-Spring Valley-Willow,State House,17,Matt W. Windschitl,REP,299,92,207
Monona,Onawa Ward 1,State House,17,Matt W. Windschitl,REP,201,90,111
Monona,Onawa Ward 2- NE Franklin,State House,17,Matt W. Windschitl,REP,303,159,144
Monona,Onawa Ward 3,State House,17,Matt W. Windschitl,REP,278,134,144
Monona,Onawa Ward 4,State House,17,Matt W. Windschitl,REP,225,117,108
Monona,Sherman-SE Franklin-Blencoe-Sioux,State House,17,Matt W. Windschitl,REP,227,86,141
Monona,St. Clair-Ute,State House,17,Matt W. Windschitl,REP,189,50,139
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,State House,17,Jan Creasman,DEM,98,83,15
Monona,Castana-Center-Jordan,State House,17,Jan Creasman,DEM,50,41,9
Monona,Cooper-Maple-Mapleton,State House,17,Jan Creasman,DEM,201,121,80
Monona,Fairview-Grant-Lake-Rodney-Whiting-W Fork,State House,17,Jan Creasman,DEM,162,105,57
Monona,Moorhead-Soldier-Solider City-Spring Valley-Willow,State House,17,Jan Creasman,DEM,107,66,41
Monona,Onawa Ward 1,State House,17,Jan Creasman,DEM,76,53,23
Monona,Onawa Ward 2- NE Franklin,State House,17,Jan Creasman,DEM,97,65,32
Monona,Onawa Ward 3,State House,17,Jan Creasman,DEM,96,65,31
Monona,Onawa Ward 4,State House,17,Jan Creasman,DEM,69,47,22
Monona,Sherman-SE Franklin-Blencoe-Sioux,State House,17,Jan Creasman,DEM,62,34,28
Monona,St. Clair-Ute,State House,17,Jan Creasman,DEM,58,28,30
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,State House,17,Write-in,,1,0,1
Monona,Castana-Center-Jordan,State House,17,Write-in,,0,0,0
Monona,Cooper-Maple-Mapleton,State House,17,Write-in,,1,0,1
Monona,Fairview-Grant-Lake-Rodney-Whiting-W Fork,State House,17,Write-in,,2,1,1
Monona,Moorhead-Soldier-Solider City-Spring Valley-Willow,State House,17,Write-in,,0,0,0
Monona,Onawa Ward 1,State House,17,Write-in,,0,0,0
Monona,Onawa Ward 2- NE Franklin,State House,17,Write-in,,0,0,0
Monona,Onawa Ward 3,State House,17,Write-in,,0,0,0
Monona,Onawa Ward 4,State House,17,Write-in,,2,0,2
Monona,Sherman-SE Franklin-Blencoe-Sioux,State House,17,Write-in,,0,0,0
Monona,St. Clair-Ute,State House,17,Write-in,,0,0,0
Allamakee,Pct 1-WL/HV,President,,Donald J. Trump and Michael R. Pence,REP,179,79,100
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Donald J. Trump and Michael R. Pence,REP,947,581,366
Allamakee,Pct - PO/FK,President,,Donald J. Trump and Michael R. Pence,REP,285,168,117
Allamakee,Pct 4 - Postville City,President,,Donald J. Trump and Michael R. Pence,REP,330,148,182
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Donald J. Trump and Michael R. Pence,REP,308,154,154
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Donald J. Trump and Michael R. Pence,REP,333,144,189
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Donald J. Trump and Michael R. Pence,REP,701,387,314
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Donald J. Trump and Michael R. Pence,REP,395,146,249
Allamakee,Pct 9 - Waukon 1,President,,Donald J. Trump and Michael R. Pence,REP,445,328,117
Allamakee,Pct 10 - Waukon 2,President,,Donald J. Trump and Michael R. Pence,REP,385,235,150
Allamakee,Pct 11 Waukon 3,President,,Donald J. Trump and Michael R. Pence,REP,427,322,105
Allamakee,Pct 1-WL/HV,President,,Joseph R. Biden and Kamala D. Harris,DEM,88,73,15
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Joseph R. Biden and Kamala D. Harris,DEM,390,334,56
Allamakee,Pct - PO/FK,President,,Joseph R. Biden and Kamala D. Harris,DEM,93,82,11
Allamakee,Pct 4 - Postville City,President,,Joseph R. Biden and Kamala D. Harris,DEM,234,158,76
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Joseph R. Biden and Kamala D. Harris,DEM,122,102,20
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Joseph R. Biden and Kamala D. Harris,DEM,208,159,49
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Joseph R. Biden and Kamala D. Harris,DEM,535,413,122
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Joseph R. Biden and Kamala D. Harris,DEM,168,123,45
Allamakee,Pct 9 - Waukon 1,President,,Joseph R. Biden and Kamala D. Harris,DEM,247,219,28
Allamakee,Pct 10 - Waukon 2,President,,Joseph R. Biden and Kamala D. Harris,DEM,261,199,62
Allamakee,Pct 11 Waukon 3,President,,Joseph R. Biden and Kamala D. Harris,DEM,230,206,24
Allamakee,Pct 1-WL/HV,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,1,1,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,1,0,1
Allamakee,Pct - PO/FK,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 4 - Postville City,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,1,0,1
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,1,1,0
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 9 - Waukon 1,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 10 - Waukon 2,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 11 Waukon 3,President,,Roque Rocky De La Fuente and Darcy G. Richardson,ALL,0,0,0
Allamakee,Pct 1-WL/HV,President,,Don Blankenship and William Alan Mohr,CON,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Don Blankenship and William Alan Mohr,CON,3,2,1
Allamakee,Pct - PO/FK,President,,Don Blankenship and William Alan Mohr,CON,1,0,1
Allamakee,Pct 4 - Postville City,President,,Don Blankenship and William Alan Mohr,CON,1,1,0
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Don Blankenship and William Alan Mohr,CON,0,0,0
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Don Blankenship and William Alan Mohr,CON,1,1,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Don Blankenship and William Alan Mohr,CON,1,1,0
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Don Blankenship and William Alan Mohr,CON,0,0,0
Allamakee,Pct 9 - Waukon 1,President,,Don Blankenship and William Alan Mohr,CON,2,2,0
Allamakee,Pct 10 - Waukon 2,President,,Don Blankenship and William Alan Mohr,CON,0,0,0
Allamakee,Pct 11 Waukon 3,President,,Don Blankenship and William Alan Mohr,CON,3,2,1
Allamakee,Pct 1-WL/HV,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct - PO/FK,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 4 - Postville City,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Ricki Sue King and Dayna R. Chandler,GKH,1,1,0
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 9 - Waukon 1,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 10 - Waukon 2,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 11 Waukon 3,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Allamakee,Pct 1-WL/HV,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct - PO/FK,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 4 - Postville City,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Howie Hawkins and Angela Nicole Walker,GRN,2,1,1
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 9 - Waukon 1,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 10 - Waukon 2,President,,Howie Hawkins and Angela Nicole Walker,GRN,2,2,0
Allamakee,Pct 11 Waukon 3,President,,Howie Hawkins and Angela Nicole Walker,GRN,0,0,0
Allamakee,Pct 1-WL/HV,President,,Jo Jorgensen and Jeremy Cohen,LIB,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Jo Jorgensen and Jeremy Cohen,LIB,13,7,6
Allamakee,Pct - PO/FK,President,,Jo Jorgensen and Jeremy Cohen,LIB,2,0,2
Allamakee,Pct 4 - Postville City,President,,Jo Jorgensen and Jeremy Cohen,LIB,4,1,3
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Jo Jorgensen and Jeremy Cohen,LIB,6,1,5
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Jo Jorgensen and Jeremy Cohen,LIB,3,1,2
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Jo Jorgensen and Jeremy Cohen,LIB,11,4,7
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Jo Jorgensen and Jeremy Cohen,LIB,2,0,2
Allamakee,Pct 9 - Waukon 1,President,,Jo Jorgensen and Jeremy Cohen,LIB,11,5,6
Allamakee,Pct 10 - Waukon 2,President,,Jo Jorgensen and Jeremy Cohen,LIB,13,5,8
Allamakee,Pct 11 Waukon 3,President,,Jo Jorgensen and Jeremy Cohen,LIB,6,4,2
Allamakee,Pct 1-WL/HV,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Brock Pierce and Karla Ballard,,1,1,0
Allamakee,Pct - PO/FK,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 4 - Postville City,President,,Brock Pierce and Karla Ballard,,1,1,0
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Brock Pierce and Karla Ballard,,2,1,1
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 9 - Waukon 1,President,,Brock Pierce and Karla Ballard,,1,0,1
Allamakee,Pct 10 - Waukon 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 11 Waukon 3,President,,Brock Pierce and Karla Ballard,,0,0,0
Allamakee,Pct 1-WL/HV,President,,Kanye West and Michelle Tidball,,1,0,1
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Kanye West and Michelle Tidball,,1,1,0
Allamakee,Pct - PO/FK,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 4 - Postville City,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Kanye West and Michelle Tidball,,1,0,1
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 9 - Waukon 1,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 10 - Waukon 2,President,,Kanye West and Michelle Tidball,,2,2,0
Allamakee,Pct 11 Waukon 3,President,,Kanye West and Michelle Tidball,,0,0,0
Allamakee,Pct 1-WL/HV,President,,Write-in,,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,President,,Write-in,,1,0,1
Allamakee,Pct - PO/FK,President,,Write-in,,0,0,0
Allamakee,Pct 4 - Postville City,President,,Write-in,,0,0,0
Allamakee,Pct 5 - LT/PC/WV CITY,President,,Write-in,,1,1,0
Allamakee,Pct 6 - FV/TL/HF CITY,President,,Write-in,,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,President,,Write-in,,1,0,1
Allamakee,Pct 8 - IA/UC/NA CITY,President,,Write-in,,2,2,0
Allamakee,Pct 9 - Waukon 1,President,,Write-in,,0,0,0
Allamakee,Pct 10 - Waukon 2,President,,Write-in,,1,1,0
Allamakee,Pct 11 Waukon 3,President,,Write-in,,3,3,0
Allamakee,Pct 1-WL/HV,U.S. Senate,,Joni Ernst,REP,164,73,91
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. Senate,,Joni Ernst,REP,911,572,339
Allamakee,Pct - PO/FK,U.S. Senate,,Joni Ernst,REP,277,162,115
Allamakee,Pct 4 - Postville City,U.S. Senate,,Joni Ernst,REP,309,140,169
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. Senate,,Joni Ernst,REP,300,148,152
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. Senate,,Joni Ernst,REP,301,135,166
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. Senate,,Joni Ernst,REP,669,378,291
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. Senate,,Joni Ernst,REP,366,138,228
Allamakee,Pct 9 - Waukon 1,U.S. Senate,,Joni Ernst,REP,431,324,107
Allamakee,Pct 10 - Waukon 2,U.S. Senate,,Joni Ernst,REP,362,228,134
Allamakee,Pct 11 Waukon 3,U.S. Senate,,Joni Ernst,REP,388,298,90
Allamakee,Pct 1-WL/HV,U.S. Senate,,Theresa Greenfield,DEM,91,71,20
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. Senate,,Theresa Greenfield,DEM,399,328,71
Allamakee,Pct - PO/FK,U.S. Senate,,Theresa Greenfield,DEM,90,78,12
Allamakee,Pct 4 - Postville City,U.S. Senate,,Theresa Greenfield,DEM,217,141,76
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. Senate,,Theresa Greenfield,DEM,122,103,19
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. Senate,,Theresa Greenfield,DEM,221,165,56
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. Senate,,Theresa Greenfield,DEM,527,400,127
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. Senate,,Theresa Greenfield,DEM,177,122,55
Allamakee,Pct 9 - Waukon 1,U.S. Senate,,Theresa Greenfield,DEM,248,213,35
Allamakee,Pct 10 - Waukon 2,U.S. Senate,,Theresa Greenfield,DEM,260,192,68
Allamakee,Pct 11 Waukon 3,U.S. Senate,,Theresa Greenfield,DEM,250,220,30
Allamakee,Pct 1-WL/HV,U.S. Senate,,Rick Stewart,LIB,8,5,3
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. Senate,,Rick Stewart,LIB,20,11,9
Allamakee,Pct - PO/FK,U.S. Senate,,Rick Stewart,LIB,6,6,0
Allamakee,Pct 4 - Postville City,U.S. Senate,,Rick Stewart,LIB,24,19,5
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. Senate,,Rick Stewart,LIB,17,10,7
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. Senate,,Rick Stewart,LIB,13,4,9
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. Senate,,Rick Stewart,LIB,28,14,14
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. Senate,,Rick Stewart,LIB,7,3,4
Allamakee,Pct 9 - Waukon 1,U.S. Senate,,Rick Stewart,LIB,15,8,7
Allamakee,Pct 10 - Waukon 2,U.S. Senate,,Rick Stewart,LIB,19,13,6
Allamakee,Pct 11 Waukon 3,U.S. Senate,,Rick Stewart,LIB,18,12,6
Allamakee,Pct 1-WL/HV,U.S. Senate,,Suzanne Herzog,,2,2,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. Senate,,Suzanne Herzog,,16,10,6
Allamakee,Pct - PO/FK,U.S. Senate,,Suzanne Herzog,,5,2,3
Allamakee,Pct 4 - Postville City,U.S. Senate,,Suzanne Herzog,,7,2,5
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. Senate,,Suzanne Herzog,,1,0,1
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. Senate,,Suzanne Herzog,,2,0,2
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. Senate,,Suzanne Herzog,,15,8,7
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. Senate,,Suzanne Herzog,,7,3,4
Allamakee,Pct 9 - Waukon 1,U.S. Senate,,Suzanne Herzog,,5,4,1
Allamakee,Pct 10 - Waukon 2,U.S. Senate,,Suzanne Herzog,,16,10,6
Allamakee,Pct 11 Waukon 3,U.S. Senate,,Suzanne Herzog,,4,3,1
Allamakee,Pct 1-WL/HV,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. Senate,,Write-in,,1,0,1
Allamakee,Pct - PO/FK,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 4 - Postville City,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 9 - Waukon 1,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 10 - Waukon 2,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 11 Waukon 3,U.S. Senate,,Write-in,,0,0,0
Allamakee,Pct 1-WL/HV,U.S. House,1,Ashley Hinson,REP,177,78,99
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. House,1,Ashley Hinson,REP,899,557,342
Allamakee,Pct - PO/FK,U.S. House,1,Ashley Hinson,REP,284,170,114
Allamakee,Pct 4 - Postville City,U.S. House,1,Ashley Hinson,REP,327,144,183
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. House,1,Ashley Hinson,REP,302,150,152
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. House,1,Ashley Hinson,REP,325,147,178
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. House,1,Ashley Hinson,REP,686,382,304
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. House,1,Ashley Hinson,REP,371,141,230
Allamakee,Pct 9 - Waukon 1,U.S. House,1,Ashley Hinson,REP,440,331,109
Allamakee,Pct 10 - Waukon 2,U.S. House,1,Ashley Hinson,REP,382,233,149
Allamakee,Pct 11 Waukon 3,U.S. House,1,Ashley Hinson,REP,402,299,103
Allamakee,Pct 1-WL/HV,U.S. House,1,Abby Finkenauer,DEM,89,72,17
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. House,1,Abby Finkenauer,DEM,441,361,80
Allamakee,Pct - PO/FK,U.S. House,1,Abby Finkenauer,DEM,95,79,16
Allamakee,Pct 4 - Postville City,U.S. House,1,Abby Finkenauer,DEM,224,155,69
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. House,1,Abby Finkenauer,DEM,131,108,23
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. House,1,Abby Finkenauer,DEM,207,152,55
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. House,1,Abby Finkenauer,DEM,553,420,133
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. House,1,Abby Finkenauer,DEM,182,122,60
Allamakee,Pct 9 - Waukon 1,U.S. House,1,Abby Finkenauer,DEM,257,220,37
Allamakee,Pct 10 - Waukon 2,U.S. House,1,Abby Finkenauer,DEM,267,203,64
Allamakee,Pct 11 Waukon 3,U.S. House,1,Abby Finkenauer,DEM,251,227,24
Allamakee,Pct 1-WL/HV,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,U.S. House,1,Write-in,,1,0,1
Allamakee,Pct - PO/FK,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 4 - Postville City,U.S. House,1,Write-in,,1,1,0
Allamakee,Pct 5 - LT/PC/WV CITY,U.S. House,1,Write-in,,1,0,1
Allamakee,Pct 6 - FV/TL/HF CITY,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 8 - IA/UC/NA CITY,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 9 - Waukon 1,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 10 - Waukon 2,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 11 Waukon 3,U.S. House,1,Write-in,,0,0,0
Allamakee,Pct 1-WL/HV,State Senate,28,Mike Klimesh,REP,175,83,92
Allamakee,Pct 2-FC/JF/LL/MK/UP,State Senate,28,Mike Klimesh,REP,927,583,344
Allamakee,Pct - PO/FK,State Senate,28,Mike Klimesh,REP,293,174,119
Allamakee,Pct 4 - Postville City,State Senate,28,Mike Klimesh,REP,339,159,180
Allamakee,Pct 5 - LT/PC/WV CITY,State Senate,28,Mike Klimesh,REP,311,155,156
Allamakee,Pct 6 - FV/TL/HF CITY,State Senate,28,Mike Klimesh,REP,325,150,175
Allamakee,Pct 7 - CN/LF/LS/LS CITY,State Senate,28,Mike Klimesh,REP,685,386,299
Allamakee,Pct 8 - IA/UC/NA CITY,State Senate,28,Mike Klimesh,REP,376,144,232
Allamakee,Pct 9 - Waukon 1,State Senate,28,Mike Klimesh,REP,444,331,113
Allamakee,Pct 10 - Waukon 2,State Senate,28,Mike Klimesh,REP,394,250,144
Allamakee,Pct 11 Waukon 3,State Senate,28,Mike Klimesh,REP,421,322,99
Allamakee,Pct 1-WL/HV,State Senate,28,Matt Tapscott,DEM,86,65,21
Allamakee,Pct 2-FC/JF/LL/MK/UP,State Senate,28,Matt Tapscott,DEM,384,309,75
Allamakee,Pct - PO/FK,State Senate,28,Matt Tapscott,DEM,75,66,9
Allamakee,Pct 4 - Postville City,State Senate,28,Matt Tapscott,DEM,201,134,67
Allamakee,Pct 5 - LT/PC/WV CITY,State Senate,28,Matt Tapscott,DEM,117,98,19
Allamakee,Pct 6 - FV/TL/HF CITY,State Senate,28,Matt Tapscott,DEM,192,145,47
Allamakee,Pct 7 - CN/LF/LS/LS CITY,State Senate,28,Matt Tapscott,DEM,519,391,128
Allamakee,Pct 8 - IA/UC/NA CITY,State Senate,28,Matt Tapscott,DEM,173,119,54
Allamakee,Pct 9 - Waukon 1,State Senate,28,Matt Tapscott,DEM,233,200,33
Allamakee,Pct 10 - Waukon 2,State Senate,28,Matt Tapscott,DEM,240,177,63
Allamakee,Pct 11 Waukon 3,State Senate,28,Matt Tapscott,DEM,215,188,27
Allamakee,Pct 1-WL/HV,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 2-FC/JF/LL/MK/UP,State Senate,28,Write-in,,2,1,1
Allamakee,Pct - PO/FK,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 4 - Postville City,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 5 - LT/PC/WV CITY,State Senate,28,Write-in,,1,0,1
Allamakee,Pct 6 - FV/TL/HF CITY,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 7 - CN/LF/LS/LS CITY,State Senate,28,Write-in,,1,0,1
Allamakee,Pct 8 - IA/UC/NA CITY,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 9 - Waukon 1,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 10 - Waukon 2,State Senate,28,Write-in,,1,0,1
Allamakee,Pct 11 Waukon 3,State Senate,28,Write-in,,0,0,0
Allamakee,Pct 1-WL/HV,State House,56,Anne Osmundson,REP,182,85,97
Allamakee,Pct 2-FC/JF/LL/MK/UP,State House,56,Anne Osmundson,REP,954,598,356
Allamakee,Pct - PO/FK,State House,56,Anne Osmundson,REP,293,177,116
Allamakee,Pct 4 - Postville City,State House,56,Anne Osmundson,REP,349,169,180
Allamakee,Pct 5 - LT/PC/WV CITY,State House,56,Anne Osmundson,REP,317,163,154
Allamakee,Pct 6 - FV/TL/HF CITY,State House,56,Anne Osmundson,REP,334,150,184
Allamakee,Pct 7 - CN/LF/LS/LS CITY,State House,56,Anne Osmundson,REP,709,407,302
Allamakee,Pct 8 - IA/UC/NA CITY,State House,56,Anne Osmundson,REP,385,154,231
Allamakee,Pct 9 - Waukon 1,State House,56,Anne Osmundson,REP,475,361,114
Allamakee,Pct 10 - Waukon 2,State House,56,Anne Osmundson,REP,412,261,151
Allamakee,Pct 11 Waukon 3,State House,56,Anne Osmundson,REP,433,332,101
Allamakee,Pct 1-WL/HV,State House,56,Angela Reed,DEM,74,60,14
Allamakee,Pct 2-FC/JF/LL/MK/UP,State House,56,Angela Reed,DEM,343,285,58
Allamakee,Pct - PO/FK,State House,56,Angela Reed,DEM,74,62,12
Allamakee,Pct 4 - Postville City,State House,56,Angela Reed,DEM,185,122,63
Allamakee,Pct 5 - LT/PC/WV CITY,State House,56,Angela Reed,DEM,113,93,20
Allamakee,Pct 6 - FV/TL/HF CITY,State House,56,Angela Reed,DEM,183,144,39
Allamakee,Pct 7 - CN/LF/LS/LS CITY,State House,56,Angela Reed,DEM,478,359,119
Allamakee,Pct 8 - IA/UC/NA CITY,State House,56,Angela Reed,DEM,163,110,53
Allamakee,Pct 9 - Waukon 1,State House,56,Angela Reed,DEM,193,164,29
Allamakee,Pct 10 - Waukon 2,State House,56,Angela Reed,DEM,212,158,54
