office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senate,,Under Votes,Dem,county,Jackson,76
U.S. Senate,,Over Votes,Dem,county,Jackson,0
U.S. Senate,,Total,Dem,county,Jackson,695
U.S. Senate,,Bruce Braley,Dem,county,Jasper,530
U.S. Senate,,Write-In,Dem,county,Jasper,6
U.S. Senate,,Under Votes,Dem,county,Jasper,62
U.S. Senate,,Over Votes,Dem,county,Jasper,0
U.S. Senate,,Total,Dem,county,Jasper,598
U.S. Senate,,Bruce Braley,Dem,county,Jefferson,331
U.S. Senate,,Write-In,Dem,county,Jefferson,4
U.S. Senate,,Under Votes,Dem,county,Jefferson,49
U.S. Senate,,Over Votes,Dem,county,Jefferson,0
U.S. Senate,,Total,Dem,county,Jefferson,384
U.S. Senate,,Bruce Braley,Dem,county,Johnson,6617
U.S. Senate,,Write-In,Dem,county,Johnson,68
U.S. Senate,,Under Votes,Dem,county,Johnson,897
U.S. Senate,,Over Votes,Dem,county,Johnson,0
U.S. Senate,,Total,Dem,county,Johnson,7582
U.S. Senate,,Bruce Braley,Dem,county,Jones,447
U.S. Senate,,Write-In,Dem,county,Jones,2
U.S. Senate,,Under Votes,Dem,county,Jones,38
U.S. Senate,,Over Votes,Dem,county,Jones,0
U.S. Senate,,Total,Dem,county,Jones,487
U.S. Senate,,Bruce Braley,Dem,county,Keokuk,142
U.S. Senate,,Write-In,Dem,county,Keokuk,1
U.S. Senate,,Under Votes,Dem,county,Keokuk,10
U.S. Senate,,Over Votes,Dem,county,Keokuk,0
U.S. Senate,,Total,Dem,county,Keokuk,153
U.S. Senate,,Bruce Braley,Dem,county,Kossuth,171
U.S. Senate,,Write-In,Dem,county,Kossuth,2
U.S. Senate,,Under Votes,Dem,county,Kossuth,28
U.S. Senate,,Over Votes,Dem,county,Kossuth,0
U.S. Senate,,Total,Dem,county,Kossuth,201
U.S. Senate,,Bruce Braley,Dem,county,Lee,1796
U.S. Senate,,Write-In,Dem,county,Lee,20
U.S. Senate,,Under Votes,Dem,county,Lee,785
U.S. Senate,,Over Votes,Dem,county,Lee,0
U.S. Senate,,Total,Dem,county,Lee,2601
U.S. Senate,,Bruce Braley,Dem,county,Linn,9615
U.S. Senate,,Write-In,Dem,county,Linn,70
U.S. Senate,,Under Votes,Dem,county,Linn,897
U.S. Senate,,Over Votes,Dem,county,Linn,1
U.S. Senate,,Total,Dem,county,Linn,10583
U.S. Senate,,Bruce Braley,Dem,county,Louisa,58
U.S. Senate,,Write-In,Dem,county,Louisa,3
U.S. Senate,,Under Votes,Dem,county,Louisa,4
U.S. Senate,,Over Votes,Dem,county,Louisa,0
U.S. Senate,,Total,Dem,county,Louisa,65
U.S. Senate,,Bruce Braley,Dem,county,Lucas,92
U.S. Senate,,Write-In,Dem,county,Lucas,2
U.S. Senate,,Under Votes,Dem,county,Lucas,9
U.S. Senate,,Over Votes,Dem,county,Lucas,0
U.S. Senate,,Total,Dem,county,Lucas,103
U.S. Senate,,Bruce Braley,Dem,county,Lyon,79
U.S. Senate,,Write-In,Dem,county,Lyon,1
U.S. Senate,,Under Votes,Dem,county,Lyon,9
U.S. Senate,,Over Votes,Dem,county,Lyon,0
U.S. Senate,,Total,Dem,county,Lyon,89
U.S. Senate,,Bruce Braley,Dem,county,Madison,216
U.S. Senate,,Write-In,Dem,county,Madison,3
U.S. Senate,,Under Votes,Dem,county,Madison,29
U.S. Senate,,Over Votes,Dem,county,Madison,0
U.S. Senate,,Total,Dem,county,Madison,248
U.S. Senate,,Bruce Braley,Dem,county,Mahaska,116
U.S. Senate,,Write-In,Dem,county,Mahaska,2
U.S. Senate,,Under Votes,Dem,county,Mahaska,2
U.S. Senate,,Over Votes,Dem,county,Mahaska,0
U.S. Senate,,Total,Dem,county,Mahaska,120
U.S. Senate,,Bruce Braley,Dem,county,Marion,228
U.S. Senate,,Write-In,Dem,county,Marion,1
U.S. Senate,,Under Votes,Dem,county,Marion,15
U.S. Senate,,Over Votes,Dem,county,Marion,0
U.S. Senate,,Total,Dem,county,Marion,244
U.S. Senate,,Bruce Braley,Dem,county,Marshall,721
U.S. Senate,,Write-In,Dem,county,Marshall,4
U.S. Senate,,Under Votes,Dem,county,Marshall,65
U.S. Senate,,Over Votes,Dem,county,Marshall,1
U.S. Senate,,Total,Dem,county,Marshall,791
U.S. Senate,,Bruce Braley,Dem,county,Mills,91
U.S. Senate,,Write-In,Dem,county,Mills,0
U.S. Senate,,Under Votes,Dem,county,Mills,7
U.S. Senate,,Over Votes,Dem,county,Mills,0
U.S. Senate,,Total,Dem,county,Mills,98
U.S. Senate,,Bruce Braley,Dem,county,Mitchell,185
U.S. Senate,,Write-In,Dem,county,Mitchell,0
U.S. Senate,,Under Votes,Dem,county,Mitchell,12
U.S. Senate,,Over Votes,Dem,county,Mitchell,0
U.S. Senate,,Total,Dem,county,Mitchell,197
U.S. Senate,,Bruce Braley,Dem,county,Monona,124
U.S. Senate,,Write-In,Dem,county,Monona,1
U.S. Senate,,Under Votes,Dem,county,Monona,35
U.S. Senate,,Over Votes,Dem,county,Monona,0
U.S. Senate,,Total,Dem,county,Monona,160
U.S. Senate,,Bruce Braley,Dem,county,Monroe,120
U.S. Senate,,Write-In,Dem,county,Monroe,2
U.S. Senate,,Under Votes,Dem,county,Monroe,19
U.S. Senate,,Over Votes,Dem,county,Monroe,0
U.S. Senate,,Total,Dem,county,Monroe,141
U.S. Senate,,Bruce Braley,Dem,county,Montgomery,76
U.S. Senate,,Write-In,Dem,county,Montgomery,4
U.S. Senate,,Under Votes,Dem,county,Montgomery,7
U.S. Senate,,Over Votes,Dem,county,Montgomery,0
U.S. Senate,,Total,Dem,county,Montgomery,87
U.S. Senate,,Bruce Braley,Dem,county,Muscatine,448
U.S. Senate,,Write-In,Dem,county,Muscatine,5
U.S. Senate,,Under Votes,Dem,county,Muscatine,47
U.S. Senate,,Over Votes,Dem,county,Muscatine,0
U.S. Senate,,Total,Dem,county,Muscatine,500
U.S. Senate,,Bruce Braley,Dem,county,O'Brien,77
U.S. Senate,,Write-In,Dem,county,O'Brien,0
U.S. Senate,,Under Votes,Dem,county,O'Brien,13
U.S. Senate,,Over Votes,Dem,county,O'Brien,0
U.S. Senate,,Total,Dem,county,O'Brien,90
U.S. Senate,,Bruce Braley,Dem,county,Osceola,35
U.S. Senate,,Write-In,Dem,county,Osceola,1
U.S. Senate,,Under Votes,Dem,county,Osceola,8
U.S. Senate,,Over Votes,Dem,county,Osceola,0
U.S. Senate,,Total,Dem,county,Osceola,44
U.S. Senate,,Bruce Braley,Dem,county,Page,90
U.S. Senate,,Write-In,Dem,county,Page,1
U.S. Senate,,Under Votes,Dem,county,Page,5
U.S. Senate,,Over Votes,Dem,county,Page,0
U.S. Senate,,Total,Dem,county,Page,96
U.S. Senate,,Bruce Braley,Dem,county,Palo Alto,359
U.S. Senate,,Write-In,Dem,county,Palo Alto,0
U.S. Senate,,Under Votes,Dem,county,Palo Alto,226
U.S. Senate,,Over Votes,Dem,county,Palo Alto,0
U.S. Senate,,Total,Dem,county,Palo Alto,585
U.S. Senate,,Bruce Braley,Dem,county,Plymouth,66
U.S. Senate,,Write-In,Dem,county,Plymouth,1
U.S. Senate,,Under Votes,Dem,county,Plymouth,11
U.S. Senate,,Over Votes,Dem,county,Plymouth,1
U.S. Senate,,Total,Dem,county,Plymouth,79
U.S. Senate,,Bruce Braley,Dem,county,Pocahontas,51
U.S. Senate,,Write-In,Dem,county,Pocahontas,1
U.S. Senate,,Under Votes,Dem,county,Pocahontas,6
U.S. Senate,,Over Votes,Dem,county,Pocahontas,0
U.S. Senate,,Total,Dem,county,Pocahontas,58
U.S. Senate,,Bruce Braley,Dem,county,Polk,6898
U.S. Senate,,Write-In,Dem,county,Polk,83
U.S. Senate,,Under Votes,Dem,county,Polk,1055
U.S. Senate,,Over Votes,Dem,county,Polk,2
U.S. Senate,,Total,Dem,county,Polk,8038
U.S. Senate,,Bruce Braley,Dem,county,Pottawattamie,594
U.S. Senate,,Write-In,Dem,county,Pottawattamie,4
U.S. Senate,,Under Votes,Dem,county,Pottawattamie,37
U.S. Senate,,Over Votes,Dem,county,Pottawattamie,0
U.S. Senate,,Total,Dem,county,Pottawattamie,635
U.S. Senate,,Bruce Braley,Dem,county,Poweshiek,504
U.S. Senate,,Write-In,Dem,county,Poweshiek,5
U.S. Senate,,Under Votes,Dem,county,Poweshiek,35
U.S. Senate,,Over Votes,Dem,county,Poweshiek,0
U.S. Senate,,Total,Dem,county,Poweshiek,544
U.S. Senate,,Bruce Braley,Dem,county,Ringgold,89
U.S. Senate,,Write-In,Dem,county,Ringgold,1
U.S. Senate,,Under Votes,Dem,county,Ringgold,10
U.S. Senate,,Over Votes,Dem,county,Ringgold,0
U.S. Senate,,Total,Dem,county,Ringgold,100
U.S. Senate,,Bruce Braley,Dem,county,Sac,88
U.S. Senate,,Write-In,Dem,county,Sac,0
U.S. Senate,,Under Votes,Dem,county,Sac,6
U.S. Senate,,Over Votes,Dem,county,Sac,0
U.S. Senate,,Total,Dem,county,Sac,94
U.S. Senate,,Bruce Braley,Dem,county,Scott,1588
U.S. Senate,,Write-In,Dem,county,Scott,20
U.S. Senate,,Under Votes,Dem,county,Scott,81
U.S. Senate,,Over Votes,Dem,county,Scott,0
U.S. Senate,,Total,Dem,county,Scott,1689
U.S. Senate,,Bruce Braley,Dem,county,Shelby,139
U.S. Senate,,Write-In,Dem,county,Shelby,0
U.S. Senate,,Under Votes,Dem,county,Shelby,57
U.S. Senate,,Over Votes,Dem,county,Shelby,0
U.S. Senate,,Total,Dem,county,Shelby,196
U.S. Senate,,Bruce Braley,Dem,county,Sioux,51
U.S. Senate,,Write-In,Dem,county,Sioux,0
U.S. Senate,,Under Votes,Dem,county,Sioux,1
U.S. Senate,,Over Votes,Dem,county,Sioux,0
U.S. Senate,,Total,Dem,county,Sioux,52
U.S. Senate,,Bruce Braley,Dem,county,Story,2273
U.S. Senate,,Write-In,Dem,county,Story,9
U.S. Senate,,Under Votes,Dem,county,Story,164
U.S. Senate,,Over Votes,Dem,county,Story,0
U.S. Senate,,Total,Dem,county,Story,2446
U.S. Senate,,Bruce Braley,Dem,county,Tama,358
U.S. Senate,,Write-In,Dem,county,Tama,2
U.S. Senate,,Under Votes,Dem,county,Tama,23
U.S. Senate,,Over Votes,Dem,county,Tama,0
U.S. Senate,,Total,Dem,county,Tama,383
U.S. Senate,,Bruce Braley,Dem,county,Taylor,63
U.S. Senate,,Write-In,Dem,county,Taylor,1
U.S. Senate,,Under Votes,Dem,county,Taylor,2
U.S. Senate,,Over Votes,Dem,county,Taylor,0
U.S. Senate,,Total,Dem,county,Taylor,66
U.S. Senate,,Bruce Braley,Dem,county,Union,90
U.S. Senate,,Write-In,Dem,county,Union,1
U.S. Senate,,Under Votes,Dem,county,Union,3
U.S. Senate,,Over Votes,Dem,county,Union,0
U.S. Senate,,Total,Dem,county,Union,94
U.S. Senate,,Bruce Braley,Dem,county,Van Buren,152
U.S. Senate,,Write-In,Dem,county,Van Buren,3
U.S. Senate,,Under Votes,Dem,county,Van Buren,34
U.S. Senate,,Over Votes,Dem,county,Van Buren,0
U.S. Senate,,Total,Dem,county,Van Buren,189
U.S. Senate,,Bruce Braley,Dem,county,Wapello,1515
U.S. Senate,,Write-In,Dem,county,Wapello,9
U.S. Senate,,Under Votes,Dem,county,Wapello,444
U.S. Senate,,Over Votes,Dem,county,Wapello,2
U.S. Senate,,Total,Dem,county,Wapello,1970
U.S. Senate,,Bruce Braley,Dem,county,Warren,491
U.S. Senate,,Write-In,Dem,county,Warren,7
U.S. Senate,,Under Votes,Dem,county,Warren,49
U.S. Senate,,Over Votes,Dem,county,Warren,0
U.S. Senate,,Total,Dem,county,Warren,547
U.S. Senate,,Bruce Braley,Dem,county,Washington,345
U.S. Senate,,Write-In,Dem,county,Washington,2
U.S. Senate,,Under Votes,Dem,county,Washington,42
U.S. Senate,,Over Votes,Dem,county,Washington,0
U.S. Senate,,Total,Dem,county,Washington,389
U.S. Senate,,Bruce Braley,Dem,county,Wayne,82
U.S. Senate,,Write-In,Dem,county,Wayne,0
U.S. Senate,,Under Votes,Dem,county,Wayne,0
U.S. Senate,,Over Votes,Dem,county,Wayne,0
U.S. Senate,,Total,Dem,county,Wayne,82
U.S. Senate,,Bruce Braley,Dem,county,Webster,1067
U.S. Senate,,Write-In,Dem,county,Webster,15
U.S. Senate,,Under Votes,Dem,county,Webster,422
U.S. Senate,,Over Votes,Dem,county,Webster,0
U.S. Senate,,Total,Dem,county,Webster,1504
U.S. Senate,,Bruce Braley,Dem,county,Winnebago,79
U.S. Senate,,Write-In,Dem,county,Winnebago,1
U.S. Senate,,Under Votes,Dem,county,Winnebago,3
U.S. Senate,,Over Votes,Dem,county,Winnebago,0
U.S. Senate,,Total,Dem,county,Winnebago,83
U.S. Senate,,Bruce Braley,Dem,county,Winneshiek,511
U.S. Senate,,Write-In,Dem,county,Winneshiek,3
U.S. Senate,,Under Votes,Dem,county,Winneshiek,16
U.S. Senate,,Over Votes,Dem,county,Winneshiek,0
U.S. Senate,,Total,Dem,county,Winneshiek,530
U.S. Senate,,Bruce Braley,Dem,county,Woodbury,1778
U.S. Senate,,Write-In,Dem,county,Woodbury,25
U.S. Senate,,Under Votes,Dem,county,Woodbury,189
U.S. Senate,,Over Votes,Dem,county,Woodbury,3
U.S. Senate,,Total,Dem,county,Woodbury,1995
U.S. Senate,,Bruce Braley,Dem,county,Worth,123
U.S. Senate,,Write-In,Dem,county,Worth,1
U.S. Senate,,Under Votes,Dem,county,Worth,7
U.S. Senate,,Over Votes,Dem,county,Worth,0
U.S. Senate,,Total,Dem,county,Worth,131
U.S. Senate,,Bruce Braley,Dem,county,Wright,74
U.S. Senate,,Write-In,Dem,county,Wright,1
U.S. Senate,,Under Votes,Dem,county,Wright,5
U.S. Senate,,Over Votes,Dem,county,Wright,0
U.S. Senate,,Total,Dem,county,Wright,80
U.S. Senate,,Bruce Braley,Dem,county,TOTAL,62600
U.S. Senate,,Write-In,Dem,county,TOTAL,545
U.S. Senate,,Under Votes,Dem,county,TOTAL,9227
U.S. Senate,,Over Votes,Dem,county,TOTAL,16
U.S. Senate,,Total,Dem,county,TOTAL,72388
Governor,,Terry E. Branstad,Rep,county,Adair,521
Governor,,Tom Hoefling,Rep,county,Adair,91
Governor,,Write-In,Rep,county,Adair,0
Governor,,Under Votes,Rep,county,Adair,34
Governor,,Over Votes,Rep,county,Adair,0
Governor,,Total,Rep,county,Adair,646
Governor,,Terry E. Branstad,Rep,county,Adams,304
Governor,,Tom Hoefling,Rep,county,Adams,63
Governor,,Write-In,Rep,county,Adams,1
Governor,,Under Votes,Rep,county,Adams,14
Governor,,Over Votes,Rep,county,Adams,0
Governor,,Total,Rep,county,Adams,382
Governor,,Terry E. Branstad,Rep,county,Allamakee,584
Governor,,Tom Hoefling,Rep,county,Allamakee,198
Governor,,Write-In,Rep,county,Allamakee,0
Governor,,Under Votes,Rep,county,Allamakee,35
Governor,,Over Votes,Rep,county,Allamakee,0
Governor,,Total,Rep,county,Allamakee,817
Governor,,Terry E. Branstad,Rep,county,Appanoose,480
Governor,,Tom Hoefling,Rep,county,Appanoose,112
Governor,,Write-In,Rep,county,Appanoose,1
Governor,,Under Votes,Rep,county,Appanoose,0
Governor,,Over Votes,Rep,county,Appanoose,0
Governor,,Total,Rep,county,Appanoose,593
Governor,,Terry E. Branstad,Rep,county,Audubon,280
Governor,,Tom Hoefling,Rep,county,Audubon,43
Governor,,Write-In,Rep,county,Audubon,1
Governor,,Under Votes,Rep,county,Audubon,8
Governor,,Over Votes,Rep,county,Audubon,1
Governor,,Total,Rep,county,Audubon,333
Governor,,Terry E. Branstad,Rep,county,Benton,944
Governor,,Tom Hoefling,Rep,county,Benton,206
Governor,,Write-In,Rep,county,Benton,3
Governor,,Under Votes,Rep,county,Benton,25
Governor,,Over Votes,Rep,county,Benton,0
Governor,,Total,Rep,county,Benton,1178
Governor,,Terry E. Branstad,Rep,county,Black Hawk,3592
Governor,,Tom Hoefling,Rep,county,Black Hawk,699
Governor,,Write-In,Rep,county,Black Hawk,8
Governor,,Under Votes,Rep,county,Black Hawk,89
Governor,,Over Votes,Rep,county,Black Hawk,0
Governor,,Total,Rep,county,Black Hawk,4388
Governor,,Terry E. Branstad,Rep,county,Boone,985
Governor,,Tom Hoefling,Rep,county,Boone,165
Governor,,Write-In,Rep,county,Boone,3
Governor,,Under Votes,Rep,county,Boone,27
Governor,,Over Votes,Rep,county,Boone,0
Governor,,Total,Rep,county,Boone,1180
Governor,,Terry E. Branstad,Rep,county,Bremer,945
Governor,,Tom Hoefling,Rep,county,Bremer,225
Governor,,Write-In,Rep,county,Bremer,3
Governor,,Under Votes,Rep,county,Bremer,27
Governor,,Over Votes,Rep,county,Bremer,1
Governor,,Total,Rep,county,Bremer,1201
Governor,,Terry E. Branstad,Rep,county,Buchanan,722
Governor,,Tom Hoefling,Rep,county,Buchanan,183
Governor,,Write-In,Rep,county,Buchanan,1
Governor,,Under Votes,Rep,county,Buchanan,24
Governor,,Over Votes,Rep,county,Buchanan,0
Governor,,Total,Rep,county,Buchanan,930
Governor,,Terry E. Branstad,Rep,county,Buena Vista,935
Governor,,Tom Hoefling,Rep,county,Buena Vista,207
Governor,,Write-In,Rep,county,Buena Vista,1
Governor,,Under Votes,Rep,county,Buena Vista,85
Governor,,Over Votes,Rep,county,Buena Vista,0
Governor,,Total,Rep,county,Buena Vista,1228
Governor,,Terry E. Branstad,Rep,county,Butler,983
Governor,,Tom Hoefling,Rep,county,Butler,303
Governor,,Write-In,Rep,county,Butler,0
Governor,,Under Votes,Rep,county,Butler,65
Governor,,Over Votes,Rep,county,Butler,0
Governor,,Total,Rep,county,Butler,1351
Governor,,Terry E. Branstad,Rep,county,Calhoun,523
Governor,,Tom Hoefling,Rep,county,Calhoun,127
Governor,,Write-In,Rep,county,Calhoun,2
Governor,,Under Votes,Rep,county,Calhoun,16
Governor,,Over Votes,Rep,county,Calhoun,0
Governor,,Total,Rep,county,Calhoun,668
Governor,,Terry E. Branstad,Rep,county,Carroll,750
Governor,,Tom Hoefling,Rep,county,Carroll,150
Governor,,Write-In,Rep,county,Carroll,2
Governor,,Under Votes,Rep,county,Carroll,34
Governor,,Over Votes,Rep,county,Carroll,0
Governor,,Total,Rep,county,Carroll,936
Governor,,Terry E. Branstad,Rep,county,Cass,1375
Governor,,Tom Hoefling,Rep,county,Cass,350
Governor,,Write-In,Rep,county,Cass,4
Governor,,Under Votes,Rep,county,Cass,92
Governor,,Over Votes,Rep,county,Cass,0
Governor,,Total,Rep,county,Cass,1821
Governor,,Terry E. Branstad,Rep,county,Cedar,814
Governor,,Tom Hoefling,Rep,county,Cedar,158
Governor,,Write-In,Rep,county,Cedar,1
Governor,,Under Votes,Rep,county,Cedar,39
Governor,,Over Votes,Rep,county,Cedar,0
Governor,,Total,Rep,county,Cedar,1012
Governor,,Terry E. Branstad,Rep,county,Cerro Gordo,1724
Governor,,Tom Hoefling,Rep,county,Cerro Gordo,257
Governor,,Write-In,Rep,county,Cerro Gordo,4
Governor,,Under Votes,Rep,county,Cerro Gordo,111
Governor,,Over Votes,Rep,county,Cerro Gordo,0
Governor,,Total,Rep,county,Cerro Gordo,2096
Governor,,Terry E. Branstad,Rep,county,Cherokee,1013
Governor,,Tom Hoefling,Rep,county,Cherokee,184
Governor,,Write-In,Rep,county,Cherokee,1
Governor,,Under Votes,Rep,county,Cherokee,51
Governor,,Over Votes,Rep,county,Cherokee,1
Governor,,Total,Rep,county,Cherokee,1250
Governor,,Terry E. Branstad,Rep,county,Chickasaw,486
Governor,,Tom Hoefling,Rep,county,Chickasaw,109
Governor,,Write-In,Rep,county,Chickasaw,1
Governor,,Under Votes,Rep,county,Chickasaw,37
Governor,,Over Votes,Rep,county,Chickasaw,0
Governor,,Total,Rep,county,Chickasaw,633
Governor,,Terry E. Branstad,Rep,county,Clarke,444
Governor,,Tom Hoefling,Rep,county,Clarke,103
Governor,,Write-In,Rep,county,Clarke,1
Governor,,Under Votes,Rep,county,Clarke,23
Governor,,Over Votes,Rep,county,Clarke,0
Governor,,Total,Rep,county,Clarke,571
Governor,,Terry E. Branstad,Rep,county,Clay,1036
Governor,,Tom Hoefling,Rep,county,Clay,218
Governor,,Write-In,Rep,county,Clay,0
Governor,,Under Votes,Rep,county,Clay,89
Governor,,Over Votes,Rep,county,Clay,0
Governor,,Total,Rep,county,Clay,1343
Governor,,Terry E. Branstad,Rep,county,Clayton,609
Governor,,Tom Hoefling,Rep,county,Clayton,100
Governor,,Write-In,Rep,county,Clayton,0
Governor,,Under Votes,Rep,county,Clayton,16
Governor,,Over Votes,Rep,county,Clayton,0
Governor,,Total,Rep,county,Clayton,725
Governor,,Terry E. Branstad,Rep,county,Clinton,1741
Governor,,Tom Hoefling,Rep,county,Clinton,248
Governor,,Write-In,Rep,county,Clinton,1
Governor,,Under Votes,Rep,county,Clinton,85
Governor,,Over Votes,Rep,county,Clinton,0
Governor,,Total,Rep,county,Clinton,2075
Governor,,Terry E. Branstad,Rep,county,Crawford,781
Governor,,Tom Hoefling,Rep,county,Crawford,156
Governor,,Write-In,Rep,county,Crawford,0
Governor,,Under Votes,Rep,county,Crawford,68
Governor,,Over Votes,Rep,county,Crawford,0
Governor,,Total,Rep,county,Crawford,1005
Governor,,Terry E. Branstad,Rep,county,Dallas,3666
Governor,,Tom Hoefling,Rep,county,Dallas,556
Governor,,Write-In,Rep,county,Dallas,14
Governor,,Under Votes,Rep,county,Dallas,139
Governor,,Over Votes,Rep,county,Dallas,0
Governor,,Total,Rep,county,Dallas,4375
Governor,,Terry E. Branstad,Rep,county,Davis,288
Governor,,Tom Hoefling,Rep,county,Davis,92
Governor,,Write-In,Rep,county,Davis,1
Governor,,Under Votes,Rep,county,Davis,9
Governor,,Over Votes,Rep,county,Davis,0
Governor,,Total,Rep,county,Davis,390
Governor,,Terry E. Branstad,Rep,county,Decatur,315
Governor,,Tom Hoefling,Rep,county,Decatur,55
Governor,,Write-In,Rep,county,Decatur,0
Governor,,Under Votes,Rep,county,Decatur,12
Governor,,Over Votes,Rep,county,Decatur,0
Governor,,Total,Rep,county,Decatur,382
Governor,,Terry E. Branstad,Rep,county,Delaware,643
Governor,,Tom Hoefling,Rep,county,Delaware,102
Governor,,Write-In,Rep,county,Delaware,0
Governor,,Under Votes,Rep,county,Delaware,26
Governor,,Over Votes,Rep,county,Delaware,0
Governor,,Total,Rep,county,Delaware,771
Governor,,Terry E. Branstad,Rep,county,Des Moines,942
Governor,,Tom Hoefling,Rep,county,Des Moines,207
Governor,,Write-In,Rep,county,Des Moines,3
Governor,,Under Votes,Rep,county,Des Moines,24
Governor,,Over Votes,Rep,county,Des Moines,1
Governor,,Total,Rep,county,Des Moines,1177
Governor,,Terry E. Branstad,Rep,county,Dickinson,1269
Governor,,Tom Hoefling,Rep,county,Dickinson,173
Governor,,Write-In,Rep,county,Dickinson,1
Governor,,Under Votes,Rep,county,Dickinson,76
Governor,,Over Votes,Rep,county,Dickinson,1
Governor,,Total,Rep,county,Dickinson,1520
Governor,,Terry E. Branstad,Rep,county,Dubuque,2766
Governor,,Tom Hoefling,Rep,county,Dubuque,400
Governor,,Write-In,Rep,county,Dubuque,2
Governor,,Under Votes,Rep,county,Dubuque,92
Governor,,Over Votes,Rep,county,Dubuque,0
Governor,,Total,Rep,county,Dubuque,3260
Governor,,Terry E. Branstad,Rep,county,Emmet,306
Governor,,Tom Hoefling,Rep,county,Emmet,47
Governor,,Write-In,Rep,county,Emmet,1
Governor,,Under Votes,Rep,county,Emmet,13
Governor,,Over Votes,Rep,county,Emmet,0
Governor,,Total,Rep,county,Emmet,367
Governor,,Terry E. Branstad,Rep,county,Fayette,730
Governor,,Tom Hoefling,Rep,county,Fayette,147
Governor,,Write-In,Rep,county,Fayette,1
Governor,,Under Votes,Rep,county,Fayette,15
Governor,,Over Votes,Rep,county,Fayette,0
Governor,,Total,Rep,county,Fayette,893
Governor,,Terry E. Branstad,Rep,county,Floyd,405
Governor,,Tom Hoefling,Rep,county,Floyd,65
Governor,,Write-In,Rep,county,Floyd,0
Governor,,Under Votes,Rep,county,Floyd,17
Governor,,Over Votes,Rep,county,Floyd,0
Governor,,Total,Rep,county,Floyd,487
Governor,,Terry E. Branstad,Rep,county,Franklin,850
Governor,,Tom Hoefling,Rep,county,Franklin,226
Governor,,Write-In,Rep,county,Franklin,1
Governor,,Under Votes,Rep,county,Franklin,69
Governor,,Over Votes,Rep,county,Franklin,0
Governor,,Total,Rep,county,Franklin,1146
Governor,,Terry E. Branstad,Rep,county,Fremont,461
Governor,,Tom Hoefling,Rep,county,Fremont,102
Governor,,Write-In,Rep,county,Fremont,0
Governor,,Under Votes,Rep,county,Fremont,24
Governor,,Over Votes,Rep,county,Fremont,0
Governor,,Total,Rep,county,Fremont,587
Governor,,Terry E. Branstad,Rep,county,Greene,485
Governor,,Tom Hoefling,Rep,county,Greene,101
Governor,,Write-In,Rep,county,Greene,0
Governor,,Under Votes,Rep,county,Greene,21
Governor,,Over Votes,Rep,county,Greene,0
Governor,,Total,Rep,county,Greene,607
Governor,,Terry E. Branstad,Rep,county,Grundy,697
Governor,,Tom Hoefling,Rep,county,Grundy,179
Governor,,Write-In,Rep,county,Grundy,2
Governor,,Under Votes,Rep,county,Grundy,30
Governor,,Over Votes,Rep,county,Grundy,0
Governor,,Total,Rep,county,Grundy,908
Governor,,Terry E. Branstad,Rep,county,Guthrie,690
Governor,,Tom Hoefling,Rep,county,Guthrie,131
Governor,,Write-In,Rep,county,Guthrie,0
Governor,,Under Votes,Rep,county,Guthrie,29
Governor,,Over Votes,Rep,county,Guthrie,0
Governor,,Total,Rep,county,Guthrie,850
Governor,,Terry E. Branstad,Rep,county,Hamilton,758
Governor,,Tom Hoefling,Rep,county,Hamilton,199
Governor,,Write-In,Rep,county,Hamilton,3
Governor,,Under Votes,Rep,county,Hamilton,53
Governor,,Over Votes,Rep,county,Hamilton,0
Governor,,Total,Rep,county,Hamilton,1013
Governor,,Terry E. Branstad,Rep,county,Hancock,729
Governor,,Tom Hoefling,Rep,county,Hancock,195
Governor,,Write-In,Rep,county,Hancock,2
Governor,,Under Votes,Rep,county,Hancock,49
Governor,,Over Votes,Rep,county,Hancock,0
Governor,,Total,Rep,county,Hancock,975
Governor,,Terry E. Branstad,Rep,county,Hardin,1265
Governor,,Tom Hoefling,Rep,county,Hardin,334
Governor,,Write-In,Rep,county,Hardin,2
Governor,,Under Votes,Rep,county,Hardin,114
Governor,,Over Votes,Rep,county,Hardin,0
Governor,,Total,Rep,county,Hardin,1715
Governor,,Terry E. Branstad,Rep,county,Harrison,1098
Governor,,Tom Hoefling,Rep,county,Harrison,258
Governor,,Write-In,Rep,county,Harrison,4
Governor,,Under Votes,Rep,county,Harrison,93
Governor,,Over Votes,Rep,county,Harrison,0
Governor,,Total,Rep,county,Harrison,1453
Governor,,Terry E. Branstad,Rep,county,Henry,988
Governor,,Tom Hoefling,Rep,county,Henry,295
Governor,,Write-In,Rep,county,Henry,2
Governor,,Under Votes,Rep,county,Henry,35
Governor,,Over Votes,Rep,county,Henry,1
Governor,,Total,Rep,county,Henry,1321
Governor,,Terry E. Branstad,Rep,county,Howard,217
Governor,,Tom Hoefling,Rep,county,Howard,44
Governor,,Write-In,Rep,county,Howard,0
Governor,,Under Votes,Rep,county,Howard,3
Governor,,Over Votes,Rep,county,Howard,0
Governor,,Total,Rep,county,Howard,264
Governor,,Terry E. Branstad,Rep,county,Humboldt,841
Governor,,Tom Hoefling,Rep,county,Humboldt,228
Governor,,Write-In,Rep,county,Humboldt,4
Governor,,Under Votes,Rep,county,Humboldt,62
