office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senate,,John Heiderscheit,,county,Pocahontas,67
U.S. Senate,,Write-in,,county,Pocahontas,1
U.S. Senate,,Over Votes,,county,Pocahontas,0
U.S. Senate,,Under Votes,,county,Pocahontas,60
U.S. Senate,,Total,,county,Pocahontas,3078
U.S. Senate,,Roxanne Conlin,,county,Polk,61170
U.S. Senate,,Chuck Grassley,,county,Polk,96219
U.S. Senate,,John Heiderscheit,,county,Polk,3009
U.S. Senate,,Write-in,,county,Polk,184
U.S. Senate,,Over Votes,,county,Polk,60
U.S. Senate,,Under Votes,,county,Polk,1516
U.S. Senate,,Total,,county,Polk,162158
U.S. Senate,,Roxanne Conlin,,county,Pottawattamie,7907
U.S. Senate,,Chuck Grassley,,county,Pottawattamie,17916
U.S. Senate,,John Heiderscheit,,county,Pottawattamie,671
U.S. Senate,,Write-in,,county,Pottawattamie,40
U.S. Senate,,Over Votes,,county,Pottawattamie,12
U.S. Senate,,Under Votes,,county,Pottawattamie,377
U.S. Senate,,Total,,county,Pottawattamie,26923
U.S. Senate,,Roxanne Conlin,,county,Poweshiek,2746
U.S. Senate,,Chuck Grassley,,county,Poweshiek,4594
U.S. Senate,,John Heiderscheit,,county,Poweshiek,130
U.S. Senate,,Write-in,,county,Poweshiek,4
U.S. Senate,,Over Votes,,county,Poweshiek,0
U.S. Senate,,Under Votes,,county,Poweshiek,79
U.S. Senate,,Total,,county,Poweshiek,7553
U.S. Senate,,Roxanne Conlin,,county,Ringgold,552
U.S. Senate,,Chuck Grassley,,county,Ringgold,1537
U.S. Senate,,John Heiderscheit,,county,Ringgold,46
U.S. Senate,,Write-in,,county,Ringgold,0
U.S. Senate,,Over Votes,,county,Ringgold,0
U.S. Senate,,Under Votes,,county,Ringgold,42
U.S. Senate,,Total,,county,Ringgold,2177
U.S. Senate,,Roxanne Conlin,,county,Sac,815
U.S. Senate,,Chuck Grassley,,county,Sac,3035
U.S. Senate,,John Heiderscheit,,county,Sac,77
U.S. Senate,,Write-in,,county,Sac,5
U.S. Senate,,Over Votes,,county,Sac,0
U.S. Senate,,Under Votes,,county,Sac,52
U.S. Senate,,Total,,county,Sac,3984
U.S. Senate,,Roxanne Conlin,,county,Scott,21592
U.S. Senate,,Chuck Grassley,,county,Scott,33050
U.S. Senate,,John Heiderscheit,,county,Scott,1583
U.S. Senate,,Write-in,,county,Scott,33
U.S. Senate,,Over Votes,,county,Scott,8
U.S. Senate,,Under Votes,,county,Scott,727
U.S. Senate,,Total,,county,Scott,56993
U.S. Senate,,Roxanne Conlin,,county,Shelby,885
U.S. Senate,,Chuck Grassley,,county,Shelby,3166
U.S. Senate,,John Heiderscheit,,county,Shelby,94
U.S. Senate,,Write-in,,county,Shelby,2
U.S. Senate,,Over Votes,,county,Shelby,1
U.S. Senate,,Under Votes,,county,Shelby,72
U.S. Senate,,Total,,county,Shelby,4220
U.S. Senate,,Roxanne Conlin,,county,Sioux,973
U.S. Senate,,Chuck Grassley,,county,Sioux,11677
U.S. Senate,,John Heiderscheit,,county,Sioux,129
U.S. Senate,,Write-in,,county,Sioux,6
U.S. Senate,,Over Votes,,county,Sioux,0
U.S. Senate,,Under Votes,,county,Sioux,105
U.S. Senate,,Total,,county,Sioux,12890
U.S. Senate,,Roxanne Conlin,,county,Story,12029
U.S. Senate,,Chuck Grassley,,county,Story,19430
U.S. Senate,,John Heiderscheit,,county,Story,788
U.S. Senate,,Write-in,,county,Story,31
U.S. Senate,,Over Votes,,county,Story,7
U.S. Senate,,Under Votes,,county,Story,387
U.S. Senate,,Total,,county,Story,32672
U.S. Senate,,Roxanne Conlin,,county,Tama,2023
U.S. Senate,,Chuck Grassley,,county,Tama,4323
U.S. Senate,,John Heiderscheit,,county,Tama,148
U.S. Senate,,Write-in,,county,Tama,2
U.S. Senate,,Over Votes,,county,Tama,1
U.S. Senate,,Under Votes,,county,Tama,64
U.S. Senate,,Total,,county,Tama,6561
U.S. Senate,,Roxanne Conlin,,county,Taylor,581
U.S. Senate,,Chuck Grassley,,county,Taylor,1866
U.S. Senate,,John Heiderscheit,,county,Taylor,57
U.S. Senate,,Write-in,,county,Taylor,0
U.S. Senate,,Over Votes,,county,Taylor,0
U.S. Senate,,Under Votes,,county,Taylor,106
U.S. Senate,,Total,,county,Taylor,2610
U.S. Senate,,Roxanne Conlin,,county,Union,1401
U.S. Senate,,Chuck Grassley,,county,Union,3257
U.S. Senate,,John Heiderscheit,,county,Union,109
U.S. Senate,,Write-in,,county,Union,4
U.S. Senate,,Over Votes,,county,Union,0
U.S. Senate,,Under Votes,,county,Union,61
U.S. Senate,,Total,,county,Union,4832
U.S. Senate,,Roxanne Conlin,,county,Van Buren,807
U.S. Senate,,Chuck Grassley,,county,Van Buren,1916
U.S. Senate,,John Heiderscheit,,county,Van Buren,115
U.S. Senate,,Write-in,,county,Van Buren,3
U.S. Senate,,Over Votes,,county,Van Buren,2
U.S. Senate,,Under Votes,,county,Van Buren,91
U.S. Senate,,Total,,county,Van Buren,2934
U.S. Senate,,Roxanne Conlin,,county,Wapello,5006
U.S. Senate,,Chuck Grassley,,county,Wapello,6308
U.S. Senate,,John Heiderscheit,,county,Wapello,349
U.S. Senate,,Write-in,,county,Wapello,13
U.S. Senate,,Over Votes,,county,Wapello,4
U.S. Senate,,Under Votes,,county,Wapello,316
U.S. Senate,,Total,,county,Wapello,11996
U.S. Senate,,Roxanne Conlin,,county,Warren,6429
U.S. Senate,,Chuck Grassley,,county,Warren,13273
U.S. Senate,,John Heiderscheit,,county,Warren,436
U.S. Senate,,Write-in,,county,Warren,14
U.S. Senate,,Over Votes,,county,Warren,4
U.S. Senate,,Under Votes,,county,Warren,225
U.S. Senate,,Total,,county,Warren,20381
U.S. Senate,,Roxanne Conlin,,county,Washington,2280
U.S. Senate,,Chuck Grassley,,county,Washington,6152
U.S. Senate,,John Heiderscheit,,county,Washington,231
U.S. Senate,,Write-in,,county,Washington,4
U.S. Senate,,Over Votes,,county,Washington,1
U.S. Senate,,Under Votes,,county,Washington,203
U.S. Senate,,Total,,county,Washington,8871
U.S. Senate,,Roxanne Conlin,,county,Wayne,582
U.S. Senate,,Chuck Grassley,,county,Wayne,1683
U.S. Senate,,John Heiderscheit,,county,Wayne,45
U.S. Senate,,Write-in,,county,Wayne,3
U.S. Senate,,Over Votes,,county,Wayne,0
U.S. Senate,,Under Votes,,county,Wayne,43
U.S. Senate,,Total,,county,Wayne,2356
U.S. Senate,,Roxanne Conlin,,county,Webster,4355
U.S. Senate,,Chuck Grassley,,county,Webster,8533
U.S. Senate,,John Heiderscheit,,county,Webster,218
U.S. Senate,,Write-in,,county,Webster,6
U.S. Senate,,Over Votes,,county,Webster,4
U.S. Senate,,Under Votes,,county,Webster,147
U.S. Senate,,Total,,county,Webster,13263
U.S. Senate,,Roxanne Conlin,,county,Winnebago,1236
U.S. Senate,,Chuck Grassley,,county,Winnebago,3062
U.S. Senate,,John Heiderscheit,,county,Winnebago,90
U.S. Senate,,Write-in,,county,Winnebago,1
U.S. Senate,,Over Votes,,county,Winnebago,0
U.S. Senate,,Under Votes,,county,Winnebago,82
U.S. Senate,,Total,,county,Winnebago,4471
U.S. Senate,,Roxanne Conlin,,county,Winneshiek,2766
U.S. Senate,,Chuck Grassley,,county,Winneshiek,5179
U.S. Senate,,John Heiderscheit,,county,Winneshiek,206
U.S. Senate,,Write-in,,county,Winneshiek,3
U.S. Senate,,Over Votes,,county,Winneshiek,0
U.S. Senate,,Under Votes,,county,Winneshiek,153
U.S. Senate,,Total,,county,Winneshiek,8307
U.S. Senate,,Roxanne Conlin,,county,Woodbury,9461
U.S. Senate,,Chuck Grassley,,county,Woodbury,20895
U.S. Senate,,John Heiderscheit,,county,Woodbury,621
U.S. Senate,,Write-in,,county,Woodbury,26
U.S. Senate,,Over Votes,,county,Woodbury,13
U.S. Senate,,Under Votes,,county,Woodbury,421
U.S. Senate,,Total,,county,Woodbury,31437
U.S. Senate,,Roxanne Conlin,,county,Worth,1067
U.S. Senate,,Chuck Grassley,,county,Worth,2046
U.S. Senate,,John Heiderscheit,,county,Worth,80
U.S. Senate,,Write-in,,county,Worth,0
U.S. Senate,,Over Votes,,county,Worth,0
U.S. Senate,,Under Votes,,county,Worth,32
U.S. Senate,,Total,,county,Worth,3225
U.S. Senate,,Roxanne Conlin,,county,Wright,1260
U.S. Senate,,Chuck Grassley,,county,Wright,3554
U.S. Senate,,John Heiderscheit,,county,Wright,73
U.S. Senate,,Write-in,,county,Wright,2
U.S. Senate,,Over Votes,,county,Wright,0
U.S. Senate,,Under Votes,,county,Wright,51
U.S. Senate,,Total,,county,Wright,4940
U.S. Senate,,Roxanne Conlin,,county,Grand Totals,371686
U.S. Senate,,Chuck Grassley,,county,Grand Totals,718215
U.S. Senate,,John Heiderscheit,,county,Grand Totals,25290
U.S. Senate,,Write-in,,county,Grand Totals,872
U.S. Senate,,Over Votes,,county,Grand Totals,309
U.S. Senate,,Under Votes,,county,Grand Totals,17057
U.S. Senate,,Total,,county,Grand Totals,1133429
